Time,Channel A
(ms),(V)

-39.52849295,4.28251000
-39.51849296,4.29837900
-39.50849296,4.27961100
-39.49849296,4.31959000
-39.48849296,4.29410700
-39.47849296,4.28891800
-39.46849296,4.28830800
-39.45849296,4.30127900
-39.44849296,4.30723000
-39.43849296,4.29914200
-39.42849296,4.29624300
-39.41849296,4.30723000
-39.40849296,4.30127900
-39.39849296,4.28251000
-39.38849296,4.36384200
-39.37849296,4.31302800
-39.36849296,4.29258100
-39.35849296,4.30417800
-39.34849296,4.29334400
-39.33849296,4.30417800
-39.32849296,4.30204200
-39.31849296,4.29624300
-39.30849296,4.29044500
-39.29849296,4.29990500
-39.28849296,4.28022100
-39.27849296,4.29837900
-39.26849296,4.28464600
-39.25849296,4.29548000
-39.24849296,4.29487000
-39.23849296,4.29990500
-39.22849296,4.27732200
-39.21849296,4.30280400
-39.20849296,4.28098400
-39.19849296,4.27732200
-39.18849296,4.28601900
-39.17849296,4.30417800
-39.16849296,4.27808500
-39.15849296,4.29334400
-39.14849296,4.29990500
-39.13849296,4.29410700
-39.12849297,4.29044500
-39.11849297,4.31226500
-39.10849297,4.30570400
-39.09849297,4.30417800
-39.08849297,4.29548000
-39.07849297,4.29837900
-39.06849297,4.30723000
-39.05849297,4.28251000
-39.04849297,4.30570400
-39.03849297,4.29624300
-39.02849297,4.26938700
-39.01849297,4.30127900
-39.00849297,4.29410700
-38.99849297,4.29044500
-38.98849297,4.30494100
-38.97849297,4.31150200
-38.96849297,4.29044500
-38.95849297,4.27594900
-38.94849297,4.28388300
-38.93849297,4.30204200
-38.92849297,4.30936600
-38.91849297,4.28754500
-38.90849297,4.29334400
-38.89849297,4.31363900
-38.88849297,4.28174700
-38.87849297,4.29334400
-38.86849297,4.29548000
-38.85849297,4.28022100
-38.84849297,4.27366000
-38.83849297,4.29548000
-38.82849297,4.30570400
-38.81849297,4.28678200
-38.80849297,4.29990500
-38.79849297,4.27808500
-38.78849297,4.30280400
-38.77849297,4.28891800
-38.76849297,4.29044500
-38.75849297,4.25702700
-38.74849297,4.29837900
-38.73849297,4.28754500
-38.72849298,4.29197100
-38.71849298,4.28968200
-38.70849298,4.28754500
-38.69849298,4.29258100
-38.68849298,4.28891800
-38.67849298,4.28022100
-38.66849298,4.28251000
-38.65849298,4.28968200
-38.64849298,4.30570400
-38.63849298,4.30860300
-38.62849298,4.29258100
-38.61849298,4.28174700
-38.60849298,4.29334400
-38.59849298,4.29990500
-38.58849298,4.24176700
-38.57849298,4.27076000
-38.56849298,4.30204200
-38.55849298,4.25260200
-38.54849298,4.29120800
-38.53849298,4.27304900
-38.52849298,4.29044500
-38.51849298,4.29258100
-38.50849298,4.29990500
-38.49849298,4.31363900
-38.48849298,4.28891800
-38.47849298,4.29334400
-38.46849298,4.29410700
-38.45849298,4.29258100
-38.44849298,4.29044500
-38.43849298,4.28601900
-38.42849298,4.30494100
-38.41849298,4.29837900
-38.40849298,4.26648800
-38.39849298,4.30646700
-38.38849298,4.28098400
-38.37849298,4.31806400
-38.36849298,4.29624300
-38.35849298,4.28098400
-38.34849298,4.29258100
-38.33849299,4.30936600
-38.32849299,4.29624300
-38.31849299,4.29334400
-38.30849299,4.31882700
-38.29849299,4.27671100
-38.28849299,4.29120800
-38.27849299,4.30570400
-38.26849299,4.29548000
-38.25849299,4.28540900
-38.24849299,4.28251000
-38.23849299,4.27594900
-38.22849299,4.31440200
-38.21849299,4.28022100
-38.20849299,4.28601900
-38.19849299,4.30570400
-38.18849299,4.29914200
-38.17849299,4.28891800
-38.16849299,4.29410700
-38.15849299,4.27671100
-38.14849299,4.28312000
-38.13849299,4.29914200
-38.12849299,4.28540900
-38.11849299,4.29700600
-38.10849299,4.29914200
-38.09849299,4.28830800
-38.08849299,4.29548000
-38.07849299,4.30723000
-38.06849299,4.30646700
-38.05849299,4.29044500
-38.04849299,4.28968200
-38.03849299,4.30723000
-38.02849299,4.28464600
-38.01849299,4.28968200
-38.00849299,4.27594900
-37.99849299,4.29700600
-37.98849299,4.29044500
-37.97849299,4.27808500
-37.96849299,4.27304900
-37.95849299,4.29548000
-37.94849299,4.29334400
-37.93849300,4.29044500
-37.92849300,4.29197100
-37.91849300,4.30356700
-37.90849300,4.28601900
-37.89849300,4.29410700
-37.88849300,4.27732200
-37.87849300,4.27808500
-37.86849300,4.27961100
-37.85849300,4.29548000
-37.84849300,4.28891800
-37.83849300,4.28968200
-37.82849300,4.30066800
-37.81849300,4.29044500
-37.80849300,4.27518600
-37.79849300,4.28388300
-37.78849300,4.29700600
-37.77849300,4.31959000
-37.76849300,4.28174700
-37.75849300,4.29624300
-37.74849300,4.26648800
-37.73849300,4.26435100
-37.72849300,4.27366000
-37.71849300,4.29700600
-37.70849300,4.27442300
-37.69849300,4.27808500
-37.68849300,4.30280400
-37.67849300,4.29410700
-37.66849300,4.30127900
-37.65849300,4.26496200
-37.64849300,4.29410700
-37.63849300,4.29914200
