-68400, 35902, 4286083, 1, 0
-67500, 35902, 4286169, 1, 0
-63900, 35902, 4286255, 1, 0
-63720, 35902, 4286342, 1, 0
-61920, 35902, 4286428, 1, 0
-59040, 35902, 4286514, 1, 0
-62280, 35902, 4286601, 1, 0
-56160, 35902, 4286687, 1, 0
-56160, 35902, 4286773, 1, 0
-59040, 35902, 4286860, 1, 0
-54180, 35902, 4286946, 1, 0
-54720, 35902, 4287033, 1, 0
-57780, 35902, 4287119, 1, 0
-55620, 35902, 4287206, 1, 0
-61200, 35902, 4287292, 1, 0
-62280, 35902, 4287378, 1, 0
-68940, 35902, 4287465, 1, 0
-67680, 35902, 4287551, 1, 0
-55440, 35902, 4287637, 1, 0
-64620, 35902, 4287724, 1, 0
-66780, 35902, 4287810, 1, 0
-66600, 35902, 4287896, 1, 0
-65700, 35902, 4287983, 1, 0
-58860, 35902, 4288069, 1, 0
-57600, 35902, 4288155, 1, 0
-61740, 35902, 4288242, 1, 0
-54540, 35902, 4288328, 1, 0
-62460, 35902, 4288415, 1, 0
-60120, 35902, 4288501, 1, 0
-64980, 35902, 4288587, 1, 0
-65880, 35902, 4288674, 1, 0
-62460, 35902, 4288760, 1, 0
-64260, 35902, 4288846, 1, 0
-65520, 35902, 4288933, 1, 0
-61740, 35902, 4289019, 1, 0
-73080, 35902, 4289105, 1, 0
-68400, 35902, 4289192, 1, 0
