Time,Channel A
(ms),(V)

-309.93889446,3.27631400
-309.92889446,3.28714900
-309.91889446,3.29004800
-309.90889446,3.25891900
-309.89889446,3.26975300
-309.88889446,3.29218400
-309.87889446,3.28791200
-309.86889446,3.26899000
-309.85889446,3.27341500
-309.84889446,3.26822700
-309.83889447,3.28867500
-309.82889447,3.28501200
-309.81889447,3.27768800
-309.80889447,3.28135000
-309.79889447,3.29294700
-309.78889447,3.26685400
-309.77889447,3.28638600
-309.76889447,3.28287600
-309.75889447,3.27768800
-309.74889447,3.29508400
-309.73889447,3.27341500
-309.72889447,3.29660900
-309.71889447,3.26181800
-309.70889447,3.29660900
-309.69889447,3.29081100
-309.68889447,3.29157400
-309.67889447,3.28714900
-309.66889447,3.25952900
-309.65889447,3.26532800
-309.64889447,3.27402600
-309.63889447,3.29371000
-309.62889447,3.29081100
-309.61889447,3.29508400
-309.60889447,3.28867500
-309.59889447,3.29737200
-309.58889447,3.30317100
-309.57889447,3.26761700
-309.56889447,3.27478900
-309.55889447,3.28501200
-309.54889447,3.28501200
-309.53889447,3.27478900
-309.52889447,3.30027200
-309.51889447,3.27112700
-309.50889447,3.27402600
-309.49889447,3.28867500
-309.48889447,3.29508400
-309.47889447,3.27402600
-309.46889447,3.27402600
-309.45889447,3.27555200
-309.44889447,3.27631400
-309.43889448,3.29081100
-309.42889448,3.29874600
-309.41889448,3.29584600
-309.40889448,3.29081100
-309.39889448,3.27341500
-309.38889448,3.28135000
-309.37889448,3.28424900
-309.36889448,3.25952900
-309.35889448,3.26105500
-309.34889448,3.27707700
-309.33889448,3.30240800
-309.32889448,3.28211300
-309.31889448,3.28058700
-309.30889448,3.29737200
-309.29889448,3.28791200
-309.28889448,3.25663000
-309.27889448,3.29004800
-309.26889448,3.29157400
-309.25889448,3.27845100
-309.24889448,3.29737200
-309.23889448,3.28424900
-309.22889448,3.28867500
-309.21889448,3.26532800
-309.20889448,3.27768800
-309.19889448,3.29081100
-309.18889448,3.26105500
-309.17889448,3.26685400
-309.16889448,3.30027200
-309.15889448,3.26181800
-309.14889448,3.30454400
-309.13889448,3.31400500
-309.12889448,3.27845100
-309.11889448,3.27631400
-309.10889448,3.25663000
-309.09889448,3.27478900
-309.08889448,3.28135000
-309.07889448,3.26761700
-309.06889448,3.29081100
-309.05889448,3.26471800
-309.04889449,3.26105500
-309.03889449,3.27402600
-309.02889449,3.28348600
-309.01889449,3.28791200
-309.00889449,3.28135000
-308.99889449,3.26899000
-308.98889449,3.28638600
-308.97889449,3.27845100
-308.96889449,3.27997700
-308.95889449,3.30317100
-308.94889449,3.27997700
-308.93889449,3.23053700
-308.92889449,3.26181800
-308.91889449,3.28577500
-308.90889449,3.27341500
-308.89889449,3.28424900
-308.88889449,3.26609100
-308.87889449,3.26319200
-308.86889449,3.28577500
-308.85889449,3.28287600
-308.84889449,3.26242900
-308.83889449,3.27997700
-308.82889449,3.27845100
-308.81889449,3.28424900
-308.80889449,3.27768800
-308.79889449,3.29157400
-308.78889449,3.29004800
-308.77889449,3.26609100
-308.76889449,3.29447300
-308.75889449,3.29004800
-308.74889449,3.28577500
-308.73889449,3.27997700
-308.72889449,3.31400500
-308.71889449,3.27707700
-308.70889449,3.29508400
-308.69889449,3.28058700
-308.68889449,3.28928500
-308.67889449,3.27051600
-308.66889449,3.28348600
-308.65889449,3.29004800
-308.64889450,3.26685400
-308.63889450,3.28577500
-308.62889450,3.25083200
-308.61889450,3.28135000
-308.60889450,3.28577500
-308.59889450,3.26975300
-308.58889450,3.29584600
-308.57889450,3.28501200
-308.56889450,3.31400500
-308.55889450,3.28791200
-308.54889450,3.25525700
-308.53889450,3.27188900
-308.52889450,3.27768800
-308.51889450,3.28577500
-308.50889450,3.30164500
-308.49889450,3.30317100
-308.48889450,3.28791200
-308.47889450,3.28638600
-308.46889450,3.26471800
-308.45889450,3.29294700
-308.44889450,3.28211300
-308.43889450,3.29447300
-308.42889450,3.28501200
-308.41889450,3.27341500
-308.40889450,3.28058700
-308.39889450,3.26319200
-308.38889450,3.31766700
-308.37889450,3.27478900
-308.36889450,3.30607000
-308.35889450,3.27341500
-308.34889450,3.27631400
-308.33889450,3.28501200
-308.32889450,3.28211300
-308.31889450,3.25815600
-308.30889450,3.29447300
-308.29889450,3.27478900
