=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.09.23 16:58:55 =~=~=~=~=~=~=~=~=~=~=~=
3268666,7188,44
3268725,4848,119
3268784,1428,157
3268895,168,165
3268953,-6492,123
3269065,-2172,67
3269124,1428,62
3269234,2688,87
3269293,6828,145
21832229,-5952,1447
21832340,-3972,1367
21832400,-1992,1313
21832511,-5412,1250
21832570,-552,1197
21832681,-372,1176
21832740,-1452,1150
21832851,-6852,1084
21832910,-5592,993
21833021,-5952,908
21833084,-11532,788
21833195,-13152,624
21833254,-13512,450
21833365,-19092,240
21833424,-18912,0
21833535,-11172,-187
21833598,-14052,-342
21833709,-14232,-514
21833768,-15492,-693
21833880,-15492,-878
21833991,-17292,-1072
21834050,-14952,-1260
21834162,-18012,-1450
21834221,-11532,-1616
21834332,-18012,-1781
21834392,-14052,-1959
21834503,-21072,-2154
21834562,-20532,-2386
21834674,-19632,-2607
21834733,-14592,-2788
21834844,-10632,-2911
21834903,-11892,-3015
21835015,-5232,-3085
21835074,-12432,-3156
21835185,-10812,-3262
21835244,-10092,-3352
21835356,-9012,-3429
21835415,-14772,-3535
21835526,-10632,-3650
21835586,-13152,-3752
21835697,-8652,-3842
21835756,-8472,-3901
21835867,-6132,-3943
21835927,-5052,-3964
21836038,168,-3945
21836149,-4872,-3925
21836208,-1452,-3915
21836320,-732,-3880
21836379,708,-3832
21836490,-5772,-3815
21836549,348,-3802
21836660,-2172,-3766
21836719,1068,-3725
21836831,1968,-3660
21836890,-3972,-3627
21837001,-4332,-3633
21837060,-372,-3617
21837172,-1632,-3585
21837231,2508,-3534
21837342,1248,-3467
21837401,4308,-3389
21837512,6108,-3281
21837571,3768,-3179
21837682,5928,-3079
21837742,-192,-3004
21837853,-192,-2969
21837912,-4512,-2961
21838023,348,-2950
21838134,-5052,-2943
21838193,-5412,-2972
21838305,-3612,-2991
21838364,1608,-2966
21838475,2148,-2905
21838534,4848,-2825
21838645,9528,-2700
21838705,6468,-2567
21838816,2148,-2481
21838875,1968,-2424
21838986,2688,-2365
21839045,5208,-2286
21839156,3048,-2206
21839215,5748,-2123
21839327,4668,-2032
21839386,7188,-1933
21839497,3948,-1839
21839556,3588,-1769
21839667,7188,-1679
21839726,1788,-1602
21839837,888,-1566
21839948,6648,-1499
21840008,2868,-1421
21840119,-1812,-1397
21840178,1968,-1378
21840289,168,-1348
21840348,5208,-1297
21840459,6468,-1208
21840519,10968,-1084
21840630,9528,-943
21840689,5208,-839
21840800,8268,-744
21840859,5568,-648
21840970,9348,-547
21841029,5928,-445
21841140,6648,-361
21841199,5208,-282
21841310,4488,-218
21841370,4488,-160
21841481,7008,-86
21841540,888,-35
21841651,-4332,-56
21841812,-1992,-95
21841923,-2532,-122
21841983,3048,-118
21842094,2328,-82
21842153,1428,-58
21842264,6288,-9
21842323,6468,70
21842434,7188,154
21842493,-1992,185
21842604,-4512,142
21842663,-3072,93
21842774,4308,99
21842885,1788,136
21842944,348,148
21843055,7908,197
21843114,10968,313
21843225,14388,467
21843284,20688,680
21843395,18348,915
21843454,15468,1115
21843565,10608,1264
21843624,7008,1358
21843735,13488,1469
21843794,16548,1638
21843905,14028,1809
21843964,15108,1968
21844075,14028,2126
21844134,17088,2293
21844245,20328,2498
21844304,17628,2704
21844415,12768,2860
21844474,14928,2997
21844585,17628,3163
21844696,16548,3337
21844755,17628,3509
21844866,13668,3660
21844925,15468,3797
21845036,12768,3925
21845095,15828,4055
21845206,18528,4219
21845265,16548,4385
21845377,20508,4562
21845436,12408,4710
21845547,9528,4789
21845606,3228,4808
21845717,9708,4829
21845776,5748,4865
21845887,5928,4877
21845946,3228,4874
21846057,2148,4846
21846116,-1632,4789
21846227,6648,4761
21846338,-1632,4732
21846397,2148,4677
21846508,-1992,4619
21846567,2508,4565
21846678,2508,4539
21846737,3588,4520
21846848,-3252,4466
21846907,-1092,4383
21847018,-1452,4312
21847077,528,4253
21847188,1968,4215
21847247,1248,4183
21847358,-732,4134
21847417,4668,4107
21847528,-3072,4065
21847587,-1092,3989
21847699,5388,3966
21847758,-552,3946
21847869,708,3898
21847928,-7752,3805
21848039,-552,3706
21848150,-1272,3648
21848209,-2532,3579
21848320,-2892,3500
21848379,-372,3436
21848490,-3072,3372
21848550,-7392,3264
21848661,-5052,3146
21848720,3048,3094
21848831,-732,3070
21848890,1248,3035
21849001,2328,3019
21849060,-2892,2978
21849171,2508,2938
21849230,-7032,2873
21849341,2148,2807
21849400,5928,2822
21849511,9348,2883
21849570,1068,2912
21849681,3048,2901
21849792,-2352,2869
21849851,528,2822
21849962,-6852,2747
21850022,-3252,2650
21850133,-5412,2562
21850192,-5952,2459
21850303,-4692,2362
21850362,-912,2298
21850473,-3612,2241
21850532,-3612,2168
21850643,-192,2117
21850702,-372,2087
21850814,1068,2065
21850873,-5412,2012
21850984,1068,1960
21851043,-1272,1934
21851154,-2712,1885
21851213,-5772,1809
21851324,-2532,1734
21851383,-1632,1687
21851494,-2892,1637
21851606,-4692,1570
21851665,1968,1533
21851776,-6492,1485
21851835,-3432,1405
21851946,-4692,1337
21852005,1068,1297
21852116,1068,1294
21852175,-3252,1265
21852286,-1812,1217
21852345,-1812,1179
21852456,-4332,1126
21852516,-2712,1068
21852627,-10272,974
21852686,-7392,851
21852797,-3252,774
21852856,-2532,729
21852967,-1272,696
21853026,-16752,574
21853137,-11532,391
21853196,-11172,244
21853307,-14592,80
21853419,-18552,-127
21853478,-16752,-346
21853589,-18012,-558
21853648,-14592,-755
21853760,-14052,-925
21853819,-12432,-1078
21853930,-18552,-1258
21853990,-20532,-1487
21854101,-25032,-1753
21854160,-25572,-2047
21854271,-21792,-2317
21854331,-27372,-2595
21854442,-15492,-2830
21854501,-19632,-3014
21854613,-15672,-3197
21854672,-12252,-3331
21854783,-12432,-3444
21854842,-6852,-3521
21854954,-10992,-3589
21855013,-12072,-3688
21855124,-17652,-3827
21855184,-16212,-3991
21855295,-12972,-4123
21855354,-12432,-4231
21855466,-11892,-4330
21855577,-10812,-4417
21855636,-3432,-4451
21855748,-4692,-4446
21855807,-4872,-4450
21855918,-1812,-4437
21855977,-7932,-4442
21856089,-7752,-4484
21856148,-6312,-4516
21856259,-372,-4502
21856318,2148,-4434
21856429,-552,-4369
21856489,-192,-4319
21856600,-4872,-4297
21856659,-3252,-4294
21856770,2688,-4244
21856829,348,-4172
21856940,3768,-4094
21857000,7548,-3972
21857111,3408,-3854
21857170,4488,-3757
21857281,5388,-3648
21857340,-5232,-3601
21857451,-1632,-3599
21857563,-5052,-3596
21857622,-1092,-3590
21857733,-6312,-3591
21857792,1428,-3577
21857903,2328,-3508
21857963,5208,-3418
21858074,2148,-3329
21858133,5028,-3243
21858244,3588,-3148
21858303,4668,-3057
21858414,11148,-2921
21858474,9708,-2754
21858585,4668,-2630
21858644,-3072,-2587
21858755,2328,-2559
21858814,6648,-2471
21858925,10428,-2334
21858985,6828,-2197
21859096,5928,-2090
21859155,1788,-2015
21859266,3408,-1958
21859325,3048,-1893
21859436,3588,-1828
21859547,5748,-1747
21859607,8088,-1639
21859718,5748,-1532
21859777,4668,-1448
21859888,5928,-1363
21859947,7728,-1261
21860058,5748,-1161
21860118,3408,-1089
21860229,-1632,-1065
21860288,-4152,-1088
21860399,5748,-1064
21860458,7548,-968
21860569,6648,-867
21860628,8808,-760
21860740,7728,-647
21860799,8988,-534
21860910,10068,-409
21860969,7908,-291
21861080,9348,-180
21861139,-12,-119
21861250,6108,-80
21861361,3588,-18
21861420,2868,21
21861531,348,41
21861590,2868,61
21861701,4488,106
21861760,7188,177
21861871,7908,269
21861930,2328,330
21862041,-1452,331
21862100,2148,331
21862211,10968,409
21862270,5568,507
21862381,10968,604
21862440,11688,738
21862551,9708,863
21862610,4308,939
21862721,13308,1038
21862780,12408,1185
21862891,4848,1278
21863002,1968,1305
21863061,9168,1358
21863172,4668,1427
21863231,10608,1505
21863342,6468,1593
21863401,11868,1687
21863512,11868,1814
21863571,19608,1988
21863682,21048,2217
21863741,15648,2419
21863852,18348,2601
21863911,21768,2819
21864022,22668,3061
21864081,21408,3298
21864192,11328,3461
21864251,9888,3551
21864362,14028,3656
21864421,15288,3793
21864532,18708,3958
21864695,19608,4148
21864806,15108,4313
21864865,17448,4462
21864976,21948,4652
21865035,18348,4846
21865146,14748,4992
21865205,15108,5116
21865316,12408,5224
21865375,12228,5312
21865487,11328,5393
21865546,10428,5462
21865657,12948,5539
21865716,8808,5606
21865827,6468,5631
21865938,9708,5662
21865997,5028,5683
21866108,1788,5655
21866167,-12,5595
21866278,1248,5533
21866337,7188,5517
21866448,5748,5529
21866507,3408,5517
21866618,8448,5522
21866677,9348,5564
21866788,5388,5587
21866847,5028,5582
21866958,7908,5593
21867017,2148,5586
21867128,1788,5541
21867187,-552,5479
21867298,1968,5420
21867357,4308,5391
21867468,3408,5372
21867579,-2172,5313
21867638,6108,5271
21867749,2868,5261
21867808,4128,5239
21867919,2868,5217
21867978,3048,5189
21868089,-192,5142
21868148,-4332,5050
21868259,-1632,4949
21868318,-3432,4856
21868429,-2172,4760
21868489,-4332,4660
21868600,-7932,4525
21868659,-7752,4371
21868770,-4872,4238
21868829,-7932,4105
21868940,-4872,3973
21868999,-2532,3878
21869110,-3612,3791
21869170,-3432,3700
21869281,-372,3630
21869392,-912,3576
21869451,-2712,3509
21869562,-10272,3384
21869621,-11172,3208
21869733,-11712,3025
21869792,168,2915
21869903,2508,2895
21869962,-1632,2865
21870073,1788,2830
21870132,-3972,2781
21870243,-6672,2680
21870302,-5412,2571
21870413,-1992,2492
21870472,-3252,2429
21870583,-5052,2346
21870643,-10092,2222
21870754,-11712,2059
21870813,-14232,1871
21870924,-6672,1717
21870983,-10992,1585
21871094,-2532,1481
21871154,-4872,1416
21871265,-2352,1353
21871376,3588,1344
21871435,4848,1380
21871546,4488,1421
21871605,-552,1428
21871716,-1632,1397
21871775,-5412,1335
21871886,-3612,1262
21871945,-5052,1192
21872057,-3792,1122
21872116,-6852,1042
21872227,-2892,968
21872286,-4152,912
21872397,-6132,836
21872456,-7392,741
21872567,348,688
21872626,888,687
21872737,3768,708
21872796,-2532,706
21872907,-2172,668
21873018,-1452,637
21873077,-9552,561
21873188,-17112,387
21873248,-16392,173
21873359,-17292,-38
21873418,-18552,-262
21873529,-21072,-506
21873588,-19092,-750
21873700,-14052,-948
21873759,-27372,-1195
21873870,-21972,-1488
21873929,-16032,-1707
21874041,-11892,-1860
21874100,-11172,-1980
21874211,-12072,-2101
21874271,-16032,-2250
21874382,-18732,-2439
21874441,-11892,-2600
21874552,-15132,-2736
