1310756,4125,25
1310816,-555,47
1310929,1425,52
1310989,4485,88
1311102,-3975,90
1311163,-5595,29
1311276,885,0
1311336,-3255,-14
1311449,-9375,-93
1311510,-12975,-231
1311623,-16575,-413
1311683,-13875,-598
1311797,-16035,-777
1311857,-16935,-973
1311970,-18195,-1180
1312031,-16575,-1383
1312145,-14235,-1558
1312205,-10455,-1693
1312319,-10635,-1803
1312380,-8295,-1899
1312441,-17655,-2037
1312554,-14955,-2215
1312615,-10095,-2344
1312728,-15855,-2477
1312789,-17295,-2653
1312902,-15495,-2824
1312963,-15135,-2980
1313076,-13875,-3124
1313137,-18015,-3284
1313250,-7755,-3404
1313311,-6315,-3450
1313424,-5775,-3482
1313485,-5235,-3507
1313598,-4515,-3524
1313659,-5055,-3540
1313772,-7935,-3577
1313833,-9195,-3639
1313946,-8475,-3704
1314007,-7035,-3755
1314120,-7575,-3799
1314180,-10635,-3865
1314294,-6675,-3925
1314354,-5595,-3953
1314468,-5415,-3972
1314528,-1815,-3968
1314641,885,-3924
1314702,-5055,-3901
1314815,-3975,-3909
1314876,-5955,-3922
1314989,1425,-3901
1315050,6645,-3802
1315163,5025,-3682
1315224,5925,-3567
1315337,5745,-3450
1315397,3405,-3350
1315511,885,-3281
1315571,1425,-3226
1315684,5925,-3139
1315745,4485,-3035
1315858,1965,-2957
1315919,4845,-2878
1316032,-3615,-2834
1316093,-1815,-2832
1316206,-9735,-2869
1316267,-2535,-2910
1316328,165,-2888
1316441,3765,-2828
1316502,4125,-2743
1316615,-15,-2683
1316675,-2895,-2668
1316788,2145,-2639
1316849,6105,-2555
1316962,5565,-2450
1317023,2685,-2368
1317136,8265,-2270
1317197,4485,-2162
1317310,4665,-2078
1317371,-735,-2027
1317484,7725,-1958
1317544,7725,-1837
1317657,4845,-1736
1317718,165,-1683
1317831,6825,-1618
1317892,4845,-1525
1318005,525,-1473
1318066,-9015,-1507
1318179,-6495,-1585
1318240,-3615,-1629
1318353,-915,-1637
1318413,2685,-1605
1318527,525,-1565
1318587,2685,-1525
1318700,9165,-1432
1318761,3765,-1334
1318874,2325,-1279
1318935,3225,-1228
1319048,705,-1189
1319108,5025,-1138
1319221,1245,-1085
1319282,-15,-1063
1319395,7725,-1002
1319456,3765,-918
1319569,7725,-834
1319630,-555,-779
1319743,1425,-764
1319803,5385,-712
1319917,3945,-645
1319977,5205,-580
1320090,-735,-544
1320151,1425,-533
1320264,8985,-462
1320325,11865,-326
1320438,2505,-232
1320498,7005,-170
1320664,2865,-106
1320777,5385,-53
1320838,3945,5
1320950,5745,65
1321011,4845,131
1321124,5745,195
1321184,3585,251
1321297,6285,309
1321358,4665,374
1321470,5205,431
1321531,9705,519
1321644,16725,677
1321704,17805,884
1321817,13665,1070
1321878,14385,1231
1321991,14385,1396
1322052,14565,1559
1322165,15465,1727
1322225,16365,1904
1322338,9525,2042
1322399,13845,2163
1322512,8085,2272
1322572,16185,2396
1322633,16005,2567
1322746,12405,2712
1322807,16005,2856
1322920,16365,3022
1322980,21945,3223
1323093,23565,3467
1323154,20325,3698
1323267,20145,3905
1323327,18525,4097
1323440,15825,4261
1323501,15825,4405
1323614,15645,4547
1323674,8085,4638
1323787,12405,4708
1323848,13845,4813
1323961,12045,4915
1324022,14385,5018
1324135,12405,5123
1324195,12225,5213
1324308,10245,5288
1324369,2505,5301
1324482,2325,5265
1324542,4125,5240
1324655,4305,5227
1324716,6465,5229
1324829,4305,5231
1324889,2325,5207
1325002,5205,5189
1325063,3405,5178
1325176,1245,5142
1325236,345,5088
1325349,4485,5055
1325410,3405,5041
1325523,-3975,4974
1325583,-3975,4863
1325696,525,4780
1325757,-5415,4690
1325870,-4515,4569
1325931,3405,4505
1326044,1425,4479
1326104,-555,4429
1326217,165,4371
1326278,5385,4351
1326391,-735,4326
1326451,2505,4283
1326564,-1455,4236
1326625,2145,4187
1326738,-7755,4100
1326799,-6135,3962
1326912,-4515,3846
1326972,1245,3778
1327085,-555,3735
1327146,-6675,3643
1327259,-7395,3510
1327320,-3795,3396
1327433,-3615,3307
1327494,-1455,3234
1327607,4845,3215
1327667,-1095,3198
1327780,-915,3146
1327841,2325,3115
1327954,165,3092
1328015,-3075,3035
1328075,-10995,2909
1328188,2145,2818
1328249,-3795,2772
1328362,-4335,2687
1328423,-7575,2579
1328536,-2895,2481
1328596,-3615,2410
1328709,-2535,2341
1328770,-7395,2250
1328883,-6675,2134
1328944,-7575,2018
1329057,-2535,1930
1329118,-9555,1830
1329231,-2535,1732
1329291,-4695,1665
1329404,-3615,1593
1329465,-1455,1541
1329578,5385,1546
1329639,-375,1558
1329752,5925,1574
1329812,-4335,1564
1329925,345,1519
1329986,3585,1525
1330099,345,1530
1330159,-2535,1498
1330273,-2355,1448
1330333,-555,1412
1330446,1785,1402
1330507,-2175,1382
1330620,-5415,1318
1330681,-4335,1240
1330794,-11355,1127
1330854,-10095,979
1330967,-3255,883
1331028,-3255,831
1331141,-3435,779
1331202,-3975,723
1331315,-7575,642
1331375,-11355,516
1331488,-12795,359
1331549,-10275,210
1331662,-16755,39
1331723,-12255,-142
1331836,-18195,-330
1331897,-16215,-541
1332010,-14415,-725
1332071,-11895,-881
1332184,-15135,-1038
1332245,-12435,-1198
1332358,-10815,-1328
1332419,-13695,-1464
1332532,-20715,-1661
