Time,Channel A
(ms),(V)

-146.39879235,3.27082100
-146.38879235,3.29828800
-146.37879236,3.25403600
-146.36879236,3.30484900
-146.35879236,3.27875600
-146.34879236,3.27585700
-146.33879236,3.30118700
-146.32879236,3.29767800
-146.31879236,3.28531800
-146.30879236,3.28821700
-146.29879236,3.29538900
-146.28879236,3.29905100
-146.27879236,3.26853200
-146.26879236,3.27662000
-146.25879236,3.27875600
-146.24879236,3.29325200
-146.23879236,3.26929500
-146.22879236,3.28455400
-146.21879236,3.28592800
-146.20879236,3.28745400
-146.19879236,3.28089200
-146.18879236,3.28379200
-146.17879236,3.30057700
-146.16879236,3.26715900
-146.15879236,3.28012900
-146.14879236,3.27509400
-146.13879236,3.27875600
-146.12879236,3.27585700
-146.11879236,3.28302900
-146.10879236,3.29401500
-146.09879236,3.27372100
-146.08879236,3.27509400
-146.07879236,3.29111600
-146.06879236,3.28592800
-146.05879236,3.29828800
-146.04879236,3.27875600
-146.03879236,3.28302900
-146.02879236,3.28531800
-146.01879236,3.28241800
-146.00879236,3.29325200
-145.99879236,3.28165500
-145.98879236,3.29905100
-145.97879237,3.29691500
-145.96879237,3.27082100
-145.95879237,3.30195000
-145.94879237,3.28821700
-145.93879237,3.28592800
-145.92879237,3.29111600
-145.91879237,3.28012900
-145.90879237,3.28669100
-145.89879237,3.30195000
-145.88879237,3.28379200
-145.87879237,3.27433100
-145.86879237,3.29828800
-145.85879237,3.29615200
-145.84879237,3.30118700
-145.83879237,3.29401500
-145.82879237,3.29538900
-145.81879237,3.27005800
-145.80879237,3.28165500
-145.79879237,3.26197100
-145.78879237,3.28531800
-145.77879237,3.28745400
-145.76879237,3.29767800
-145.75879237,3.29615200
-145.74879237,3.27723000
-145.73879237,3.29187900
-145.72879237,3.28089200
-145.71879237,3.29187900
-145.70879237,3.27295800
-145.69879237,3.29035300
-145.68879237,3.29615200
-145.67879237,3.27799300
-145.66879237,3.28241800
-145.65879237,3.28302900
-145.64879237,3.28241800
-145.63879237,3.27875600
-145.62879237,3.28089200
-145.61879237,3.26929500
-145.60879237,3.28669100
-145.59879237,3.26426000
-145.58879237,3.27295800
-145.57879238,3.27295800
-145.56879238,3.27372100
-145.55879238,3.30195000
-145.54879238,3.29981400
-145.53879238,3.29615200
-145.52879238,3.27372100
-145.51879238,3.26349700
-145.50879238,3.28241800
-145.49879238,3.28012900
-145.48879238,3.29767800
-145.47879238,3.28531800
-145.46879238,3.28592800
-145.45879238,3.26639600
-145.44879238,3.28455400
-145.43879238,3.26853200
-145.42879238,3.27295800
-145.41879238,3.29035300
-145.40879238,3.29477800
-145.39879238,3.28089200
-145.38879238,3.28821700
-145.37879238,3.29828800
-145.36879238,3.28165500
-145.35879238,3.26136000
-145.34879238,3.27509400
-145.33879238,3.27875600
-145.32879238,3.28592800
-145.31879238,3.26349700
-145.30879238,3.27875600
-145.29879238,3.28241800
-145.28879238,3.29905100
-145.27879238,3.28592800
-145.26879238,3.27372100
-145.25879238,3.28531800
-145.24879238,3.28745400
-145.23879238,3.28592800
-145.22879238,3.28379200
-145.21879238,3.27799300
-145.20879238,3.30347600
-145.19879238,3.28745400
-145.18879239,3.28669100
-145.17879239,3.28089200
-145.16879239,3.27662000
-145.15879239,3.26639600
-145.14879239,3.28012900
-145.13879239,3.27005800
-145.12879239,3.28241800
-145.11879239,3.26853200
-145.10879239,3.28531800
-145.09879239,3.29111600
-145.08879239,3.28531800
-145.07879239,3.28959000
-145.06879239,3.28669100
-145.05879239,3.28821700
-145.04879239,3.27005800
-145.03879239,3.28455400
-145.02879239,3.27219500
-145.01879239,3.26487000
-145.00879239,3.26487000
-144.99879239,3.26136000
-144.98879239,3.27219500
-144.97879239,3.27723000
-144.96879239,3.27372100
-144.95879239,3.26929500
-144.94879239,3.28531800
-144.93879239,3.27372100
-144.92879239,3.28531800
-144.91879239,3.28302900
-144.90879239,3.28379200
-144.89879239,3.28241800
-144.88879239,3.26273400
-144.87879239,3.28959000
-144.86879239,3.26639600
-144.85879239,3.27951900
-144.84879239,3.28821700
-144.83879239,3.27219500
-144.82879239,3.30347600
-144.81879239,3.28165500
-144.80879239,3.28089200
-144.79879239,3.28882700
-144.78879240,3.29111600
-144.77879240,3.27143200
-144.76879240,3.27082100
-144.75879240,3.28882700
-144.74879240,3.28012900
-144.73879240,3.27372100
-144.72879240,3.27951900
-144.71879240,3.28165500
-144.70879240,3.27951900
-144.69879240,3.27662000
-144.68879240,3.28882700
-144.67879240,3.28455400
-144.66879240,3.28012900
-144.65879240,3.28165500
-144.64879240,3.28302900
-144.63879240,3.26273400
-144.62879240,3.29477800
-144.61879240,3.27662000
-144.60879240,3.27372100
-144.59879240,3.28745400
-144.58879240,3.26059700
-144.57879240,3.29767800
-144.56879240,3.28455400
-144.55879240,3.26426000
-144.54879240,3.28165500
-144.53879240,3.27799300
-144.52879240,3.27295800
-144.51879240,3.27372100
-144.50879240,3.29035300
-144.49879240,3.26426000
-144.48879240,3.27509400
-144.47879240,3.29401500
-144.46879240,3.26563300
-144.45879240,3.26792200
-144.44879240,3.28592800
-144.43879240,3.28165500
-144.42879240,3.28165500
-144.41879240,3.27372100
-144.40879240,3.26487000
-144.39879241,3.28821700
-144.38879241,3.27143200
-144.37879241,3.29828800
-144.36879241,3.29905100
-144.35879241,3.26349700
-144.34879241,3.29325200
-144.33879241,3.26426000
-144.32879241,3.27082100
-144.31879241,3.28302900
-144.30879241,3.30408600
-144.29879241,3.29828800
-144.28879241,3.27433100
-144.27879241,3.27005800
-144.26879241,3.26792200
-144.25879241,3.27219500
-144.24879241,3.28241800
-144.23879241,3.28959000
-144.22879241,3.30347600
-144.21879241,3.29828800
-144.20879241,3.27433100
-144.19879241,3.29248900
-144.18879241,3.28089200
-144.17879241,3.26792200
-144.16879241,3.27005800
-144.15879241,3.29767800
-144.14879241,3.27143200
-144.13879241,3.30988500
-144.12879241,3.30698600
-144.11879241,3.30347600
-144.10879241,3.28302900
-144.09879241,3.27662000
-144.08879241,3.29035300
-144.07879241,3.29477800
-144.06879241,3.27433100
-144.05879241,3.29828800
-144.04879241,3.26929500
-144.03879241,3.27372100
-144.02879241,3.29401500
-144.01879241,3.29691500
-144.00879241,3.27875600
-143.99879242,3.28821700
-143.98879242,3.30195000
-143.97879242,3.30271300
-143.96879242,3.28165500
-143.95879242,3.29401500
-143.94879242,3.28821700
-143.93879242,3.27219500
-143.92879242,3.29615200
-143.91879242,3.29111600
-143.90879242,3.27799300
-143.89879242,3.29691500
-143.88879242,3.28669100
-143.87879242,3.28241800
-143.86879242,3.29905100
-143.85879242,3.29615200
-143.84879242,3.29981400
-143.83879242,3.26929500
-143.82879242,3.28959000
-143.81879242,3.25769800
-143.80879242,3.28165500
-143.79879242,3.25403600
-143.78879242,3.28531800
