Time,Channel A
(ms),(V)

-436.45901781,4.30417800
-436.44901781,4.31653800
-436.43901781,4.29548000
-436.42901781,4.30280400
-436.41901781,4.27671100
-436.40901781,4.26938700
-436.39901781,4.28174700
-436.38901781,4.28891800
-436.37901781,4.32172600
-436.36901781,4.28540900
-436.35901781,4.29624300
-436.34901781,4.29487000
-436.33901781,4.29410700
-436.32901781,4.30784000
-436.31901781,4.27884800
-436.30901781,4.27518600
-436.29901781,4.29120800
-436.28901781,4.28891800
-436.27901781,4.31730100
-436.26901782,4.30066800
-436.25901782,4.28464600
-436.24901782,4.29624300
-436.23901782,4.27961100
-436.22901782,4.28022100
-436.21901782,4.29410700
-436.20901782,4.31150200
-436.19901782,4.30066800
-436.18901782,4.28464600
-436.17901782,4.31806400
-436.16901782,4.26572500
-436.15901782,4.28312000
-436.14901782,4.29700600
-436.13901782,4.29334400
-436.12901782,4.31150200
-436.11901782,4.32386300
-436.10901782,4.27732200
-436.09901782,4.29044500
-436.08901782,4.30570400
-436.07901782,4.27594900
-436.06901782,4.28174700
-436.05901782,4.31882700
-436.04901782,4.29990500
-436.03901782,4.29487000
-436.02901782,4.29487000
-436.01901782,4.28251000
-436.00901782,4.28891800
-435.99901782,4.30784000
-435.98901782,4.29487000
-435.97901782,4.27808500
-435.96901782,4.28601900
-435.95901782,4.29487000
-435.94901782,4.28312000
-435.93901782,4.28174700
-435.92901782,4.30417800
-435.91901782,4.30723000
-435.90901782,4.27671100
-435.89901782,4.29914200
-435.88901782,4.28891800
-435.87901783,4.28891800
-435.86901783,4.27228600
-435.85901783,4.28754500
-435.84901783,4.26358800
-435.83901783,4.29837900
-435.82901783,4.28251000
-435.81901783,4.31653800
-435.80901783,4.30860300
-435.79901783,4.30494100
-435.78901783,4.27304900
-435.77901783,4.30784000
-435.76901783,4.28678200
-435.75901783,4.29258100
-435.74901783,4.30494100
-435.73901783,4.29548000
-435.72901783,4.29487000
-435.71901783,4.29197100
-435.70901783,4.28754500
-435.69901783,4.30066800
-435.68901783,4.28540900
-435.67901783,4.28312000
-435.66901783,4.28312000
-435.65901783,4.30494100
-435.64901783,4.31150200
-435.63901783,4.29044500
-435.62901783,4.30784000
-435.61901783,4.28312000
-435.60901783,4.31074000
-435.59901783,4.29258100
-435.58901783,4.28251000
-435.57901783,4.28830800
-435.56901783,4.28312000
-435.55901783,4.31074000
-435.54901783,4.30494100
-435.53901783,4.29624300
-435.52901783,4.27594900
-435.51901783,4.29410700
-435.50901783,4.31516500
-435.49901783,4.29624300
-435.48901783,4.28312000
-435.47901784,4.27961100
-435.46901784,4.28388300
-435.45901784,4.29120800
-435.44901784,4.30417800
-435.43901784,4.29334400
-435.42901784,4.26725100
-435.41901784,4.27015000
-435.40901784,4.29334400
-435.39901784,4.30936600
-435.38901784,4.28464600
-435.37901784,4.29044500
-435.36901784,4.27884800
-435.35901784,4.29410700
-435.34901784,4.29410700
-435.33901784,4.28098400
-435.32901784,4.29914200
-435.31901784,4.31302800
-435.30901784,4.28312000
-435.29901784,4.28968200
-435.28901784,4.27884800
-435.27901784,4.31959000
-435.26901784,4.30204200
-435.25901784,4.30494100
-435.24901784,4.29044500
-435.23901784,4.29624300
-435.22901784,4.30204200
-435.21901784,4.29624300
-435.20901784,4.27808500
-435.19901784,4.29334400
-435.18901784,4.29700600
-435.17901784,4.28098400
-435.16901784,4.30494100
-435.15901784,4.29120800
-435.14901784,4.27442300
-435.13901784,4.29776900
-435.12901784,4.30784000
-435.11901784,4.30417800
-435.10901784,4.28968200
-435.09901784,4.29044500
-435.08901785,4.30356700
-435.07901785,4.27961100
-435.06901785,4.31592800
-435.05901785,4.30204200
-435.04901785,4.28754500
-435.03901785,4.29914200
-435.02901785,4.29197100
-435.01901785,4.27152300
-435.00901785,4.29700600
-434.99901785,4.29990500
-434.98901785,4.30784000
-434.97901785,4.28601900
-434.96901785,4.28830800
-434.95901785,4.29548000
-434.94901785,4.29624300
-434.93901785,4.28312000
-434.92901785,4.28601900
-434.91901785,4.28098400
-434.90901785,4.30784000
-434.89901785,4.26725100
-434.88901785,4.30494100
-434.87901785,4.28968200
-434.86901785,4.29776900
-434.85901785,4.27152300
-434.84901785,4.30204200
-434.83901785,4.29548000
-434.82901785,4.30280400
-434.81901785,4.29837900
-434.80901785,4.31074000
-434.79901785,4.27366000
-434.78901785,4.27808500
-434.77901785,4.30066800
-434.76901785,4.30417800
-434.75901785,4.26435100
-434.74901785,4.29410700
-434.73901785,4.27732200
-434.72901785,4.28830800
-434.71901785,4.29487000
-434.70901785,4.29548000
-434.69901785,4.30280400
-434.68901786,4.34415700
-434.67901786,4.29548000
-434.66901786,4.30860300
-434.65901786,4.27518600
-434.64901786,4.31516500
-434.63901786,4.29410700
-434.62901786,4.30204200
-434.61901786,4.30784000
-434.60901786,4.28601900
-434.59901786,4.28464600
-434.58901786,4.28754500
-434.57901786,4.31363900
-434.56901786,4.28968200
-434.55901786,4.27518600
-434.54901786,4.29258100
-434.53901786,4.28174700
-434.52901786,4.26496200
-434.51901786,4.29258100
-434.50901786,4.28312000
-434.49901786,4.29624300
-434.48901786,4.30127900
