Sample Number (1000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),time (),reading ()
46901,1702662669429,2.1290476E7,25.58573
46902,1702662669429,2.1290824E7,27.5831
46903,1702662669429,2.1291168E7,25.597239
46904,1702662669431,2.1291512E7,26.513765
46905,1702662669431,2.1291858E7,27.595417
46906,1702662669431,2.1292204E7,24.163502
46907,1702662669431,2.1292548E7,26.44668
46908,1702662669431,2.1292896E7,26.345068
46909,1702662669432,2.129324E7,26.335146
46910,1702662669432,2.1293584E7,29.180763
46911,1702662669432,2.129393E7,27.610895
46912,1702662669434,2.1294276E7,25.976702
46913,1702662669434,2.129462E7,26.244646
46914,1702662669434,2.1294966E7,28.394838
46915,1702662669434,2.1295312E7,25.591682
46916,1702662669434,2.1295656E7,24.90935
46917,1702662669435,2.1296002E7,25.849293
46918,1702662669435,2.1296348E7,25.651625
46919,1702662669435,2.1296692E7,24.079748
46920,1702662669437,2.1297038E7,26.241074
46921,1702662669437,2.1297384E7,24.623545
46922,1702662669437,2.1297728E7,27.217924
46923,1702662669437,2.1298074E7,26.518131
46924,1702662669437,2.129842E7,26.229946
46925,1702662669437,2.1298764E7,27.702585
46926,1702662669438,2.129911E7,27.636692
46927,1702662669438,2.1299456E7,26.44787
46928,1702662669438,2.12998E7,25.910822
46929,1702662669439,2.1300146E7,23.602228
46930,1702662669439,2.1300492E7,23.797531
46931,1702662669439,2.1300836E7,24.39492
46932,1702662669440,2.1301182E7,25.490864
46933,1702662669440,2.1301528E7,25.714329
46934,1702662669440,2.1301872E7,25.55914
46935,1702662669442,2.1302218E7,26.094997
46936,1702662669442,2.1302564E7,27.03613
46937,1702662669442,2.1302908E7,25.41862
46938,1702662669442,2.1303254E7,25.743315
46939,1702662669442,2.13036E7,27.982817
46940,1702662669442,2.1303944E7,26.368483
46941,1702662669444,2.130429E7,24.549728
46942,1702662669444,2.1304636E7,25.553568
46943,1702662669444,2.130498E7,25.273335
46944,1702662669444,2.1305326E7,25.931063
46945,1702662669444,2.1305672E7,23.728065
46946,1702662669444,2.1306016E7,26.1454
46947,1702662669446,2.1306362E7,26.3137
46948,1702662669446,2.1306708E7,25.89852
46949,1702662669446,2.1307052E7,26.021166
46950,1702662669446,2.1307398E7,29.462994
46951,1702662669446,2.1307744E7,25.803638
46952,1702662669446,2.1308088E7,24.888315
46953,1702662669448,2.1308434E7,26.371658
46954,1702662669448,2.130878E7,28.396822
46955,1702662669448,2.1309124E7,25.743315
46956,1702662669448,2.130947E7,27.121075
46957,1702662669448,2.1309816E7,26.210897
46958,1702662669448,2.131016E7,27.099644
46959,1702662669449,2.1310506E7,27.416782
46960,1702662669449,2.1310852E7,25.58573
46961,1702662669449,2.1311196E7,28.10905
46962,1702662669451,2.1311542E7,24.678328
46963,1702662669451,2.1311888E7,27.349714
46964,1702662669451,2.1312232E7,28.082048
46965,1702662669451,2.1312578E7,26.924597
46966,1702662669452,2.1312924E7,26.834095
46967,1702662669452,2.1313268E7,23.97258
46968,1702662669452,2.1313614E7,27.53865
46969,1702662669452,2.131396E7,27.397734
46970,1702662669452,2.1314304E7,26.617363
46971,1702662669452,2.131465E7,26.90315
46972,1702662669453,2.1314996E7,26.97341
46973,1702662669453,2.131534E7,25.24873
46974,1702662669453,2.1315686E7,24.220667
46975,1702662669454,2.1316032E7,25.419413
46976,1702662669454,2.1316376E7,27.214748
46977,1702662669454,2.1316722E7,24.061096
46978,1702662669456,2.1317068E7,25.229681
46979,1702662669456,2.1317412E7,27.598593
46980,1702662669456,2.1317758E7,24.832342
46981,1702662669457,2.1318104E7,25.87628
46982,1702662669457,2.1318448E7,25.273335
46983,1702662669457,2.1318794E7,25.014137
46984,1702662669458,2.131914E7,26.080313
46985,1702662669458,2.1319484E7,26.101744
46986,1702662669458,2.131983E7,23.602228
46987,1702662669459,2.1320176E7,24.2417
46988,1702662669459,2.132052E7,27.069466
46989,1702662669459,2.1320866E7,25.604778
46990,1702662669461,2.1321212E7,25.979876
46991,1702662669461,2.1321556E7,24.461609
46992,1702662669461,2.1321902E7,25.432905
46993,1702662669461,2.1322248E7,24.201616
46994,1702662669461,2.1322592E7,26.101744
46995,1702662669462,2.1322938E7,25.530153
46996,1702662669462,2.1323284E7,24.40246
46997,1702662669462,2.1323628E7,25.370583
46998,1702662669464,2.1323974E7,25.957651
46999,1702662669464,2.132432E7,25.323753
47000,1702662669464,2.1324664E7,25.35709
47001,1702662669464,2.132501E7,27.852234
47002,1702662669464,2.1325356E7,24.73073
47003,1702662669464,2.13257E7,26.293858
47004,1702662669465,2.1326046E7,26.933327
47005,1702662669465,2.1326392E7,26.702307
47006,1702662669465,2.1326736E7,26.897594
47007,1702662669467,2.1327082E7,27.082975
47008,1702662669467,2.1327428E7,24.942686
47009,1702662669467,2.1327772E7,26.66897
47010,1702662669467,2.1328118E7,25.034376
47011,1702662669467,2.1328464E7,27.248085
47012,1702662669467,2.1328808E7,26.452236
47013,1702662669468,2.1329154E7,26.00807
47014,1702662669468,2.13295E7,27.407656
47015,1702662669468,2.1329844E7,25.090351
47016,1702662669470,2.133019E7,26.453426
47017,1702662669470,2.1330536E7,25.4464
47018,1702662669470,2.133088E7,26.90196
47019,1702662669470,2.1331226E7,27.157585
47020,1702662669470,2.1331572E7,26.603075
47021,1702662669470,2.1331916E7,25.647259
47022,1702662669471,2.1332262E7,27.208002
47023,1702662669471,2.1332608E7,27.797451
47024,1702662669471,2.1332952E7,27.007158
47025,1702662669472,2.1333296E7,24.826786
47026,1702662669472,2.1333644E7,25.931063
47027,1702662669472,2.1333988E7,26.041405
47028,1702662669473,2.1334334E7,26.183117
47029,1702662669473,2.133468E7,26.592756
47030,1702662669473,2.1335024E7,26.404202
47031,1702662669475,2.1335368E7,26.033468
47032,1702662669475,2.1335716E7,26.200975
47033,1702662669475,2.133606E7,26.013626
47034,1702662669475,2.1336404E7,25.100271
47035,1702662669475,2.1336752E7,27.4021
47036,1702662669475,2.1337096E7,27.15322
47037,1702662669476,2.133744E7,24.895857
47038,1702662669476,2.1337788E7,24.26075
47039,1702662669476,2.1338132E7,25.401554
47040,1702662669476,2.1338476E7,26.69794
47041,1702662669477,2.1338824E7,26.99603
47042,1702662669477,2.1339168E7,26.957933
47043,1702662669477,2.1339512E7,24.76883
47044,1702662669478,2.133986E7,23.235859
47045,1702662669478,2.1340204E7,25.761173
47046,1702662669478,2.1340548E7,26.457792
47047,1702662669479,2.1340896E7,25.020884
47048,1702662669479,2.134124E7,25.623829
47049,1702662669479,2.1341584E7,26.736834
47050,1702662669481,2.1341932E7,26.501463
47051,1702662669481,2.1342276E7,25.90725
47052,1702662669481,2.134262E7,26.978966
47053,1702662669481,2.1342968E7,22.823835
47054,1702662669482,2.1343312E7,25.727837
47055,1702662669482,2.1343656E7,26.070393
47056,1702662669482,2.1344002E7,25.092335
47057,1702662669483,2.1344348E7,25.817146
47058,1702662669483,2.1344692E7,26.835287
47059,1702662669483,2.1345038E7,24.414764
47060,1702662669485,2.1345384E7,27.588655
47061,1702662669485,2.1345728E7,25.439651
47062,1702662669485,2.1346076E7,26.822968
47063,1702662669485,2.134642E7,26.99127
47064,1702662669485,2.1346764E7,24.772003
47065,1702662669485,2.134711E7,26.87656
47066,1702662669487,2.1347456E7,26.4443
47067,1702662669487,2.13478E7,25.584936
47068,1702662669487,2.1348146E7,25.26897
47069,1702662669487,2.1348492E7,26.6777
47070,1702662669487,2.1348836E7,28.634588
47071,1702662669488,2.1349182E7,27.45569
47072,1702662669488,2.1349528E7,26.30497
47073,1702662669488,2.1349872E7,25.18839
47074,1702662669490,2.1350218E7,26.70548
47075,1702662669490,2.1350564E7,26.871004
47076,1702662669490,2.1350908E7,27.59661
47077,1702662669490,2.1351254E7,27.851044
47078,1702662669490,2.13516E7,27.874458
47079,1702662669490,2.1351944E7,26.78725
47080,1702662669491,2.135229E7,28.062204
47081,1702662669491,2.1352636E7,25.960827
47082,1702662669491,2.135298E7,26.702307
47083,1702662669492,2.1353326E7,25.944159
47084,1702662669492,2.1353672E7,26.298223
47085,1702662669492,2.1354016E7,25.942968
47086,1702662669493,2.1354362E7,25.257858
47087,1702662669493,2.1354708E7,26.547102
47088,1702662669493,2.1355052E7,26.162083
47089,1702662669494,2.1355398E7,27.048433
47090,1702662669494,2.1355744E7,26.435568
47091,1702662669494,2.1356088E7,26.661032
47092,1702662669496,2.1356434E7,27.192524
47093,1702662669496,2.135678E7,27.928036
47094,1702662669496,2.1357124E7,25.214188
47095,1702662669496,2.135747E7,26.427631
47096,1702662669496,2.1357816E7,25.822702
47097,1702662669496,2.135816E7,27.71489
47098,1702662669497,2.1358506E7,26.12516
47099,1702662669497,2.1358852E7,26.40182
47100,1702662669497,2.1359196E7,24.91054
47101,1702662669498,2.1359542E7,25.445208
47102,1702662669498,2.1359888E7,25.007788
47103,1702662669498,2.1360232E7,25.083603
47104,1702662669499,2.1360578E7,26.868624
47105,1702662669499,2.1360924E7,25.513485
47106,1702662669499,2.1361268E7,25.521025
47107,1702662669501,2.1361614E7,23.97496
47108,1702662669501,2.136196E7,27.94829
47109,1702662669501,2.1362304E7,26.159702
47110,1702662669501,2.136265E7,23.61534
47111,1702662669502,2.1362996E7,26.030293
47112,1702662669502,2.136334E7,25.562313
47113,1702662669502,2.1363684E7,25.944159
47114,1702662669504,2.1364032E7,25.057808
47115,1702662669504,2.1364376E7,27.911367
47116,1702662669504,2.136472E7,26.907516
47117,1702662669504,2.1365068E7,25.258652
47118,1702662669504,2.1365412E7,25.034376
47119,1702662669504,2.1365758E7,24.013853
47120,1702662669505,2.1366104E7,25.422983
47121,1702662669505,2.1366448E7,26.7412
47122,1702662669505,2.1366792E7,24.722792
47123,1702662669507,2.136714E7,26.359753
47124,1702662669507,2.1367484E7,27.304058
47125,1702662669507,2.1367828E7,27.154411
47126,1702662669507,2.1368176E7,26.30378
47127,1702662669507,2.136852E7,27.56405
47128,1702662669507,2.1368864E7,28.050695
47129,1702662669509,2.1369212E7,26.232328
47130,1702662669509,2.1369556E7,26.953568
47131,1702662669509,2.13699E7,25.960827
47132,1702662669509,2.1370248E7,26.839651
47133,1702662669509,2.1370592E7,26.670954
47134,1702662669509,2.1370936E7,25.637321
47135,1702662669511,2.1371282E7,27.185778
47136,1702662669511,2.1371628E7,27.430292
47137,1702662669511,2.1371972E7,25.736568
47138,1702662669511,2.1372318E7,26.317272
47139,1702662669511,2.1372664E7,25.388456
47140,1702662669512,2.1373008E7,25.192757
47141,1702662669512,2.1373354E7,25.26897
47142,1702662669512,2.13737E7,25.933046
47143,1702662669512,2.1374044E7,26.049343
47144,1702662669514,2.137439E7,26.23909
47145,1702662669514,2.1374736E7,26.882116
47146,1702662669514,2.137508E7,26.21685
47147,1702662669514,2.1375426E7,29.594767
47148,1702662669514,2.1375772E7,27.721636
47149,1702662669514,2.1376116E7,27.496965
47150,1702662669515,2.1376462E7,25.473003
47151,1702662669515,2.1376808E7,26.271236
47152,1702662669515,2.1377152E7,25.671864
47153,1702662669516,2.1377498E7,25.872707
47154,1702662669516,2.1377844E7,25.284447
47155,1702662669516,2.1378188E7,26.795982
47156,1702662669517,2.1378534E7,24.497328
47157,1702662669517,2.137888E7,26.05609
47158,1702662669517,2.1379224E7,25.15704
47159,1702662669519,2.137957E7,25.673054
47160,1702662669519,2.1379916E7,26.851955
47161,1702662669519,2.138026E7,25.145132
47162,1702662669519,2.1380606E7,23.354141
47163,1702662669519,2.1380952E7,24.61918
47164,1702662669519,2.1381296E7,25.090351
47165,1702662669520,2.1381642E7,24.833532
47166,1702662669520,2.1381988E7,24.210348
47167,1702662669520,2.1382332E7,24.476294
47168,1702662669520,2.1382678E7,26.509003
47169,1702662669522,2.1383024E7,26.04577
47170,1702662669522,2.1383368E7,25.101463
47171,1702662669522,2.1383714E7,25.468624
47172,1702662669523,2.138406E7,25.636131
47173,1702662669523,2.1384404E7,26.21566
47174,1702662669523,2.138475E7,24.406033
47175,1702662669524,2.1385096E7,24.031712
47176,1702662669524,2.138544E7,27.152029
47177,1702662669524,2.1385786E7,25.240793
47178,1702662669525,2.1386132E7,27.14449
47179,1702662669525,2.1386476E7,24.443735
47180,1702662669525,2.1386822E7,25.776651
47181,1702662669526,2.1387168E7,27.13655
47182,1702662669526,2.1387512E7,24.299658
47183,1702662669526,2.1387858E7,25.493244
47184,1702662669527,2.1388204E7,24.912922
47185,1702662669527,2.1388548E7,26.986904
47186,1702662669527,2.1388894E7,25.655195
47187,1702662669528,2.138924E7,25.69885
47188,1702662669528,2.1389584E7,27.567621
47189,1702662669528,2.138993E7,25.333673
47190,1702662669528,2.1390276E7,27.094088
47191,1702662669529,2.139062E7,24.717236
47192,1702662669529,2.1390966E7,26.574898
47193,1702662669529,2.1391312E7,26.87537
47194,1702662669531,2.1391656E7,27.182207
47195,1702662669531,2.1392002E7,27.378685
47196,1702662669531,2.1392348E7,27.612085
47197,1702662669531,2.1392692E7,26.272427
47198,1702662669531,2.1393038E7,27.316362
47199,1702662669532,2.1393384E7,27.932415
47200,1702662669532,2.1393728E7,25.411871
47201,1702662669532,2.1394074E7,25.133608
47202,1702662669534,2.139442E7,25.88501
47203,1702662669534,2.1394764E7,26.26806
47204,1702662669534,2.139511E7,28.010597
47205,1702662669534,2.1395456E7,26.138653
47206,1702662669534,2.13958E7,25.325737
47207,1702662669536,2.1396146E7,27.155602
47208,1702662669536,2.1396492E7,25.527771
47209,1702662669536,2.1396836E7,24.267496
47210,1702662669536,2.1397182E7,27.382256
47211,1702662669536,2.1397528E7,24.741842
47212,1702662669536,2.1397872E7,24.621164
47213,1702662669537,2.1398218E7,26.548292
47214,1702662669537,2.1398564E7,26.978966
47215,1702662669537,2.1398908E7,25.492054
47216,1702662669538,2.1399254E7,23.691538
47217,1702662669538,2.13996E7,27.556509
47218,1702662669538,2.1399944E7,25.365026
47219,1702662669539,2.140029E7,25.111383
47220,1702662669539,2.1400636E7,26.234709
47221,1702662669539,2.140098E7,25.729822
47222,1702662669541,2.1401324E7,26.226772
47223,1702662669541,2.1401672E7,25.96678
47224,1702662669541,2.1402016E7,24.556475
47225,1702662669541,2.1402362E7,25.972336
47226,1702662669541,2.1402708E7,24.994293
47227,1702662669541,2.1403052E7,24.385792
47228,1702662669542,2.1403396E7,25.654005
47229,1702662669542,2.1403744E7,25.388456
47230,1702662669542,2.1404088E7,23.455769
47231,1702662669543,2.1404432E7,25.61589
47232,1702662669543,2.140478E7,25.761173
47233,1702662669543,2.1405124E7,27.05637
47234,1702662669544,2.1405468E7,26.44787
47235,1702662669544,2.1405816E7,26.985714
47236,1702662669544,2.140616E7,24.986357
47237,1702662669545,2.1406504E7,25.628193
47238,1702662669545,2.140685E7,26.319256
47239,1702662669545,2.1407196E7,27.08177
47240,1702662669547,2.140754E7,27.327475
47241,1702662669547,2.1407888E7,27.727192
47242,1702662669547,2.1408232E7,27.871283
47243,1702662669547,2.1408576E7,25.97432
47244,1702662669547,2.1408924E7,26.76582
47245,1702662669548,2.1409268E7,25.528961
47246,1702662669548,2.1409612E7,27.340982
47247,1702662669548,2.1409958E7,26.47446
47248,1702662669549,2.1410304E7,25.580173
47249,1702662669549,2.1410648E7,25.634941
47250,1702662669549,2.1410994E7,26.960314
47251,1702662669550,2.141134E7,26.375229
47252,1702662669550,2.1411684E7,25.35828
47253,1702662669550,2.141203E7,25.102654
47254,1702662669550,2.1412376E7,26.23909
47255,1702662669550,2.141272E7,26.702307
47256,1702662669551,2.1413066E7,23.452595
47257,1702662669551,2.1413412E7,27.377892
47258,1702662669551,2.1413756E7,26.949202
47259,1702662669552,2.1414102E7,25.112576
47260,1702662669552,2.1414448E7,27.837534
47261,1702662669552,2.1414792E7,28.535357
47262,1702662669553,2.1415138E7,28.268604
47263,1702662669553,2.1415484E7,26.01442
47264,1702662669555,2.1415828E7,26.141829
47265,1702662669555,2.1416174E7,24.22384
47266,1702662669555,2.141652E7,25.239998
47267,1702662669555,2.1416864E7,24.893871
47268,1702662669555,2.141721E7,25.49761
47269,1702662669555,2.1417556E7,26.337132
47270,1702662669556,2.14179E7,25.368202
47271,1702662669556,2.1418246E7,27.338602
47272,1702662669556,2.1418592E7,26.911087
47273,1702662669558,2.1418936E7,26.779314
47274,1702662669558,2.1419282E7,29.196241
47275,1702662669558,2.1419628E7,24.637054
47276,1702662669558,2.1419972E7,23.855474
47277,1702662669558,2.1420318E7,26.943249
47278,1702662669558,2.1420664E7,25.11694
47279,1702662669559,2.1421008E7,24.236143
47280,1702662669559,2.1421354E7,24.48423
47281,1702662669559,2.14217E7,23.890017
47282,1702662669562,2.1422044E7,24.581081
47283,1702662669562,2.142239E7,25.817146
47284,1702662669562,2.1422736E7,28.086414
47285,1702662669562,2.142308E7,25.97313
47286,1702662669562,2.1423426E7,24.546555
47287,1702662669562,2.1423772E7,25.493244
47288,1702662669562,2.1424116E7,25.33923
47289,1702662669563,2.1424462E7,28.88704
47290,1702662669563,2.1424808E7,32.308598
47291,1702662669563,2.1425152E7,32.288754
47292,1702662669564,2.1425498E7,35.454674
47293,1702662669564,2.1425844E7,37.909683
47294,1702662669564,2.1426188E7,32.975048
47295,1702662669565,2.1426534E7,27.845488
47296,1702662669565,2.142688E7,23.160044
47297,1702662669565,2.1427224E7,16.11675
47298,1702662669566,2.142757E7,18.38408
47299,1702662669566,2.1427916E7,13.700968
47300,1702662669566,2.142826E7,16.12548
47301,1702662669567,2.1428606E7,17.492147
47302,1702662669567,2.1428952E7,19.030289
47303,1702662669567,2.1429296E7,24.85139
47304,1702662669568,2.1429642E7,25.623829
47305,1702662669568,2.1429988E7,25.798082
47306,1702662669568,2.1430332E7,29.88414
47307,1702662669571,2.1430678E7,26.87656
47308,1702662669571,2.1431024E7,28.37817
47309,1702662669571,2.1431368E7,26.699131
47310,1702662669571,2.1431714E7,26.23671
47311,1702662669571,2.143206E7,24.701744
47312,1702662669571,2.1432404E7,25.227695
47313,1702662669571,2.143275E7,25.538883
47314,1702662669572,2.1433096E7,30.1207
47315,1702662669572,2.143344E7,29.403845
47316,1702662669572,2.1433786E7,33.02983
47317,1702662669574,2.1434132E7,34.153934
47318,1702662669574,2.1434476E7,34.021355
47319,1702662669574,2.1434822E7,31.671131
47320,1702662669574,2.1435168E7,28.719532
47321,1702662669574,2.1435512E7,27.482677
47322,1702662669574,2.1435858E7,25.347961
47323,1702662669576,2.1436204E7,22.865126
47324,1702662669576,2.1436548E7,23.96623
47325,1702662669576,2.1436892E7,25.105827
47326,1702662669576,2.143724E7,24.356806
47327,1702662669576,2.1437584E7,25.150688
47328,1702662669577,2.1437928E7,25.403934
47329,1702662669577,2.1438276E7,25.638512
47330,1702662669577,2.143862E7,25.435287
47331,1702662669579,2.1438964E7,26.878544
47332,1702662669579,2.143931E7,26.558214
47333,1702662669579,2.1439656E7,23.352156
47334,1702662669579,2.144E7,26.04696
47335,1702662669579,2.1440346E7,23.830868
47336,1702662669579,2.1440692E7,25.236427
47337,1702662669581,2.1441036E7,24.039665
47338,1702662669581,2.1441382E7,21.680662
47339,1702662669581,2.1441728E7,19.85553
47340,1702662669581,2.1442072E7,22.058144
47341,1702662669581,2.1442418E7,22.94015
47342,1702662669581,2.1442764E7,22.438814
47343,1702662669582,2.1443108E7,24.384602
47344,1702662669582,2.1443454E7,25.283257
47345,1702662669582,2.14438E7,27.166714
47346,1702662669583,2.1444144E7,29.106932
47347,1702662669583,2.144449E7,28.872355
47348,1702662669583,2.1444836E7,29.122425
47349,1702662669585,2.144518E7,28.383726
47350,1702662669585,2.1445524E7,28.194788
47351,1702662669585,2.1445872E7,26.30378
47352,1702662669585,2.1446216E7,21.934305
47353,1702662669585,2.144656E7,23.079464
47354,1702662669585,2.1446908E7,25.118132
47355,1702662669586,2.1447252E7,21.519901
47356,1702662669586,2.1447596E7,23.661375
47357,1702662669586,2.1447944E7,26.333956
47358,1702662669587,2.1448288E7,29.515379
47359,1702662669587,2.1448632E7,30.783583
47360,1702662669588,2.144898E7,31.757265
47361,1702662669588,2.1449324E7,30.365213
47362,1702662669588,2.1449668E7,28.224949
47363,1702662669590,2.1450016E7,26.289095
47364,1702662669590,2.145036E7,23.816582
47365,1702662669590,2.1450704E7,22.269321
47366,1702662669590,2.145105E7,22.714684
47367,1702662669590,2.1451396E7,23.16679
47368,1702662669590,2.145174E7,23.811026
47369,1702662669591,2.1452086E7,24.993103
47370,1702662669591,2.1452432E7,26.234709
47371,1702662669591,2.1452776E7,28.530993
47372,1702662669592,2.1453122E7,30.86654
47373,1702662669592,2.1453468E7,31.444479
47374,1702662669592,2.1453812E7,27.44934
47375,1702662669594,2.1454158E7,25.880646
47376,1702662669594,2.1454504E7,23.97496
47377,1702662669594,2.1454848E7,22.208982
47378,1702662669594,2.1455194E7,22.789309
47379,1702662669594,2.145554E7,22.55154
47380,1702662669594,2.1455884E7,22.603941
47381,1702662669596,2.145623E7,23.480375
47382,1702662669596,2.1456576E7,25.275717
47383,1702662669596,2.145692E7,28.322197
47384,1702662669596,2.1457266E7,29.025558
47385,1702662669596,2.1457612E7,30.869717
47386,1702662669596,2.1457956E7,29.162905
47387,1702662669598,2.1458302E7,27.622007
47388,1702662669598,2.1458648E7,24.547745
47389,1702662669598,2.1458992E7,24.535427
47390,1702662669598,2.1459338E7,22.124039
47391,1702662669598,2.1459684E7,21.970024
47392,1702662669599,2.1460028E7,23.357727
47393,1702662669599,2.1460374E7,23.43472
47394,1702662669599,2.146072E7,25.0713
47395,1702662669601,2.1461064E7,27.807373
47396,1702662669601,2.146141E7,29.630499
47397,1702662669601,2.1461756E7,30.802631
47398,1702662669601,2.14621E7,29.416147
47399,1702662669601,2.1462446E7,28.38452
47400,1702662669601,2.1462792E7,25.454336
47401,1702662669602,2.1463136E7,23.75386
47402,1702662669602,2.1463482E7,24.193665
47403,1702662669602,2.1463828E7,21.973198
47404,1702662669603,2.1464172E7,24.567587
47405,1702662669603,2.1464518E7,25.025646
47406,1702662669603,2.1464864E7,24.016235
47407,1702662669604,2.1465208E7,26.404202
47408,1702662669604,2.1465556E7,27.735128
47409,1702662669604,2.14659E7,29.124805
47410,1702662669605,2.1466244E7,28.563137
47411,1702662669605,2.1466592E7,26.581644
47412,1702662669605,2.1466936E7,25.169342
47413,1702662669607,2.146728E7,22.760323
47414,1702662669607,2.1467626E7,23.675663
47415,1702662669607,2.1467972E7,22.297104
47416,1702662669607,2.1468316E7,23.775291
47417,1702662669607,2.1468662E7,25.490864
47418,1702662669607,2.1469008E7,26.21447
47419,1702662669609,2.1469352E7,29.728937
47420,1702662669609,2.1469698E7,27.809753
47421,1702662669609,2.1470044E7,31.28967
47422,1702662669609,2.1470388E7,28.82551
47423,1702662669609,2.1470734E7,29.620564
47424,1702662669610,2.147108E7,27.708141
47425,1702662669610,2.1471424E7,28.040775
47426,1702662669610,2.147177E7,24.01187
47427,1702662669611,2.1472116E7,23.950356
47428,1702662669611,2.147246E7,23.905891
47429,1702662669611,2.1472806E7,26.431202
47430,1702662669612,2.1473152E7,27.727192
47431,1702662669612,2.1473496E7,29.506647
47432,1702662669612,2.1473842E7,29.841661
47433,1702662669614,2.1474188E7,28.238443
47434,1702662669614,2.1474532E7,30.878843
47435,1702662669614,2.1474878E7,27.124249
47436,1702662669614,2.1475224E7,28.305529
47437,1702662669614,2.1475568E7,23.769735
47438,1702662669614,2.1475914E7,23.091766
47439,1702662669615,2.147626E7,20.980848
47440,1702662669615,2.1476604E7,23.819756
47441,1702662669615,2.147695E7,24.924034
47442,1702662669617,2.1477296E7,23.3466
47443,1702662669617,2.147764E7,25.35828
47444,1702662669617,2.1477986E7,26.901165
47445,1702662669617,2.1478332E7,28.965237
47446,1702662669617,2.1478676E7,27.042877
47447,1702662669617,2.1479022E7,25.123688
47448,1702662669618,2.1479368E7,27.825232
47449,1702662669618,2.1479712E7,24.796625
47450,1702662669618,2.148006E7,25.917568
47451,1702662669620,2.1480404E7,24.73192
47452,1702662669620,2.1480748E7,24.736286
47453,1702662669620,2.1481096E7,24.606876
47454,1702662669620,2.148144E7,23.251734
47455,1702662669620,2.1481784E7,25.302307
47456,1702662669621,2.1482132E7,26.346258
47457,1702662669621,2.1482476E7,26.381977
47458,1702662669621,2.148282E7,27.490616
47459,1702662669622,2.1483168E7,25.915188
47460,1702662669622,2.1483512E7,25.808004
47461,1702662669622,2.1483856E7,25.0189
47462,1702662669623,2.1484204E7,26.03704
47463,1702662669623,2.1484548E7,24.835518
47464,1702662669623,2.1484892E7,24.741842
47465,1702662669625,2.148524E7,23.282705
47466,1702662669625,2.1485584E7,27.06272
47467,1702662669625,2.1485928E7,27.177841
47468,1702662669625,2.1486276E7,25.736568
47469,1702662669625,2.148662E7,26.181133
47470,1702662669625,2.1486964E7,26.295841
47471,1702662669627,2.148731E7,28.806858
47472,1702662669627,2.1487656E7,26.389517
47473,1702662669627,2.1488E7,25.901693
47474,1702662669627,2.1488346E7,26.793997
47475,1702662669627,2.1488692E7,24.960545
47476,1702662669627,2.1489036E7,25.886202
47477,1702662669628,2.1489382E7,26.760263
47478,1702662669628,2.1489728E7,25.275717
47479,1702662669628,2.1490072E7,26.818207
47480,1702662669628,2.1490418E7,25.487688
47481,1702662669631,2.1490764E7,26.762646
47482,1702662669631,2.1491108E7,27.51484
47483,1702662669631,2.1491454E7,24.82242
47484,1702662669631,2.14918E7,26.053709
47485,1702662669631,2.1492144E7,26.828539
47486,1702662669631,2.149249E7,26.121588
47487,1702662669631,2.1492836E7,26.102936
47488,1702662669631,2.149318E7,25.940983
47489,1702662669633,2.1493526E7,27.499346
47490,1702662669633,2.1493872E7,25.422983
47491,1702662669633,2.1494216E7,26.853146
47492,1702662669633,2.1494562E7,27.933607
47493,1702662669633,2.1494908E7,26.10611
47494,1702662669634,2.1495252E7,26.297031
47495,1702662669634,2.1495598E7,27.631136
47496,1702662669634,2.1495944E7,28.230505
47497,1702662669636,2.1496288E7,26.249012
47498,1702662669636,2.1496634E7,26.143019
47499,1702662669636,2.149698E7,27.166714
47500,1702662669636,2.1497324E7,25.84056
47501,1702662669636,2.149767E7,26.03823
47502,1702662669636,2.1498016E7,26.87656
47503,1702662669638,2.149836E7,27.691473
47504,1702662669638,2.1498706E7,25.95646
47505,1702662669638,2.1499052E7,25.740139
47506,1702662669638,2.1499396E7,26.331575
47507,1702662669638,2.1499742E7,25.810385
47508,1702662669638,2.1500088E7,25.064554
47509,1702662669640,2.1500432E7,27.138933
47510,1702662669640,2.1500778E7,27.669233
47511,1702662669640,2.1501124E7,27.021446
47512,1702662669640,2.1501468E7,25.97313
47513,1702662669640,2.1501814E7,25.244364
47514,1702662669640,2.150216E7,26.280363
47515,1702662669641,2.1502504E7,25.663927
47516,1702662669641,2.150285E7,26.7412
47517,1702662669641,2.1503196E7,24.93951
47518,1702662669642,2.150354E7,24.429447
47519,1702662669642,2.1503888E7,26.665398
47520,1702662669642,2.1504232E7,25.064554
47521,1702662669642,2.1504576E7,24.288546
47522,1702662669643,2.1504922E7,24.795433
47523,1702662669643,2.1505268E7,26.24663
47524,1702662669643,2.1505612E7,26.90315
47525,1702662669644,2.1505958E7,25.11575
47526,1702662669644,2.1506304E7,27.346539
47527,1702662669644,2.1506648E7,25.915188
47528,1702662669646,2.1506994E7,27.345348
47529,1702662669646,2.150734E7,26.061646
47530,1702662669646,2.1507684E7,25.00104
47531,1702662669646,2.150803E7,26.519321
47532,1702662669646,2.1508376E7,26.538372
47533,1702662669647,2.150872E7,25.636131
47534,1702662669647,2.1509066E7,27.041687
47535,1702662669647,2.1509412E7,27.478312
47536,1702662669648,2.1509756E7,26.684448
47537,1702662669648,2.1510104E7,26.888863
47538,1702662669648,2.1510448E7,27.5073
47539,1702662669649,2.1510792E7,25.380505
47540,1702662669649,2.1511138E7,25.052252
