Sample Number (1000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),time (),reading ()
5813,1702661976648,4.65073536E8,125.39291
5814,1702661976648,4.65073888E8,124.91242
5815,1702661976650,4.6507424E8,122.14992
5816,1702661976650,4.6507456E8,125.91596
5817,1702661976650,4.65074912E8,123.84619
5818,1702661976650,4.65075264E8,123.60648
5819,1702661976650,4.65075616E8,124.61619
5820,1702661976650,4.65075968E8,123.29009
5821,1702661976652,4.65076288E8,121.16708
5822,1702661976652,4.6507664E8,124.78196
5823,1702661976652,4.65076992E8,123.244736
5824,1702661976652,4.65077344E8,125.48868
5825,1702661976652,4.65077664E8,122.494865
5826,1702661976654,4.65078016E8,124.160904
5827,1702661976654,4.65078368E8,122.03622
5828,1702661976654,4.6507872E8,123.25873
5829,1702661976654,4.65079072E8,122.41928
5830,1702661976654,4.65079392E8,122.67407
5831,1702661976654,4.65079744E8,123.086815
5832,1702661976655,4.65080096E8,123.83218
5833,1702661976655,4.65080448E8,125.236664
5834,1702661976655,4.650808E8,123.0112
5835,1702661976656,4.6508112E8,120.67709
5836,1702661976656,4.65081472E8,120.75885
5837,1702661976656,4.65081824E8,126.82149
5838,1702661976658,4.65082176E8,120.472694
5839,1702661976658,4.65082528E8,122.293274
5840,1702661976658,4.65082848E8,121.89454
5841,1702661976658,4.650832E8,120.0174
5842,1702661976658,4.65083552E8,122.34983
5843,1702661976658,4.65083904E8,121.52159
5844,1702661976659,4.65084256E8,121.16204
5845,1702661976659,4.65084576E8,122.10398
5846,1702661976659,4.65084928E8,123.02577
5847,1702661976660,4.6508528E8,121.70248
5848,1702661976660,4.65085632E8,123.2856
5849,1702661976660,4.65085952E8,124.29641
5850,1702661976660,4.65086304E8,126.39476
5851,1702661976661,4.65086656E8,122.50888
5852,1702661976661,4.65087008E8,124.42913
5853,1702661976661,4.6508736E8,126.548775
5854,1702661976663,4.6508768E8,124.81329
5855,1702661976663,4.65088032E8,125.658905
5856,1702661976663,4.65088384E8,123.921776
5857,1702661976663,4.65088736E8,123.10752
5858,1702661976663,4.65089088E8,128.41695
5859,1702661976663,4.65089408E8,127.20733
5860,1702661976664,4.6508976E8,125.43044
5861,1702661976664,4.65090112E8,124.75337
5862,1702661976664,4.65090464E8,125.447784
5863,1702661976665,4.65090816E8,126.52077
5864,1702661976665,4.65091136E8,124.66658
5865,1702661976665,4.65091488E8,124.25105
5866,1702661976666,4.6509184E8,124.92195
5867,1702661976666,4.65092192E8,123.7896
5868,1702661976666,4.65092544E8,125.84819
5869,1702661976667,4.65092864E8,125.31732
5870,1702661976667,4.65093216E8,125.358185
5871,1702661976667,4.65093568E8,122.38623
5872,1702661976668,4.6509392E8,120.516365
5873,1702661976668,4.65094272E8,124.06681
5874,1702661976668,4.65094592E8,124.80994
5875,1702661976670,4.65094944E8,125.79276
5876,1702661976670,4.65095296E8,122.46463
5877,1702661976670,4.65095648E8,124.17547
5878,1702661976670,4.65095968E8,123.44466
5879,1702661976670,4.6509632E8,120.49621
5880,1702661976671,4.65096672E8,122.06312
5881,1702661976671,4.65097024E8,121.58429
5882,1702661976671,4.65097376E8,125.569305
5883,1702661976672,4.65097696E8,120.96213
5884,1702661976672,4.65098048E8,123.46985
5885,1702661976672,4.650984E8,121.1038
5886,1702661976673,4.65098752E8,125.022766
5887,1702661976673,4.65099104E8,123.28224
5888,1702661976673,4.65099424E8,126.23235
5889,1702661976675,4.65099776E8,122.75473
5890,1702661976675,4.65100128E8,122.04125
5891,1702661976675,4.6510048E8,122.54974
5892,1702661976675,4.65100832E8,121.08365
5893,1702661976675,4.65101152E8,122.97648
5894,1702661976675,4.65101504E8,122.716644
5895,1702661976676,4.65101856E8,121.95446
5896,1702661976676,4.65102208E8,121.44429
5897,1702661976676,4.6510256E8,124.31378
5898,1702661976677,4.6510288E8,123.33434
5899,1702661976677,4.65103232E8,124.91579
5900,1702661976677,4.65103584E8,124.78196
5901,1702661976679,4.65103936E8,123.9817
5902,1702661976679,4.65104256E8,123.885376
5903,1702661976679,4.65104608E8,123.94697
5904,1702661976680,4.6510496E8,122.15945
5905,1702661976680,4.65105312E8,123.63843
5906,1702661976680,4.65105664E8,121.87607
5907,1702661976681,4.65105984E8,119.87683
5908,1702661976681,4.65106336E8,124.11219
5909,1702661976681,4.65106688E8,125.04964
5910,1702661976682,4.6510704E8,124.06681
5911,1702661976682,4.65107392E8,125.95963
5912,1702661976682,4.65107712E8,123.00335
5913,1702661976683,4.65108064E8,125.71437
5914,1702661976683,4.65108416E8,125.46067
5915,1702661976683,4.65108768E8,124.80994
5916,1702661976685,4.6510912E8,123.61937
5917,1702661976685,4.6510944E8,126.58853
5918,1702661976685,4.65109792E8,125.01769
5919,1702661976685,4.65110144E8,127.04828
5920,1702661976685,4.65110496E8,125.90139
5921,1702661976686,4.65110848E8,123.799126
5922,1702661976686,4.65111168E8,123.73417
5923,1702661976686,4.6511152E8,125.38002
5924,1702661976688,4.65111872E8,124.6481
5925,1702661976688,4.65112224E8,122.70431
5926,1702661976688,4.65112576E8,124.76571
5927,1702661976688,4.65112896E8,126.02459
5928,1702661976688,4.65113248E8,123.57344
5929,1702661976688,4.651136E8,125.22268
5930,1702661976689,4.65113952E8,122.92944
5931,1702661976689,4.65114304E8,122.79727
5932,1702661976689,4.65114624E8,124.10266
5933,1702661976691,4.65114976E8,126.302925
5934,1702661976691,4.65115328E8,125.4338
5935,1702661976691,4.6511568E8,124.247696
5936,1702661976691,4.65116E8,121.85536
5937,1702661976691,4.65116352E8,123.49673
5938,1702661976691,4.65116704E8,121.90407
5939,1702661976692,4.65117056E8,123.97049
5940,1702661976692,4.65117408E8,122.6584
5941,1702661976692,4.65117728E8,123.31865
5942,1702661976693,4.6511808E8,124.30312
5943,1702661976693,4.65118432E8,123.71683
5944,1702661976693,4.65118784E8,123.33602
5945,1702661976695,4.65119136E8,122.55479
5946,1702661976695,4.65119456E8,121.28527
5947,1702661976695,4.65119808E8,121.62237
5948,1702661976695,4.6512016E8,125.61188
5949,1702661976695,4.65120512E8,121.8772
5950,1702661976695,4.65120864E8,121.7467
5951,1702661976696,4.65121184E8,122.452324
5952,1702661976696,4.65121536E8,122.162224
5953,1702661976696,4.65121888E8,121.61901
5954,1702661976697,4.6512224E8,124.01642
5955,1702661976697,4.65122592E8,122.29776
5956,1702661976697,4.65122912E8,121.052284
5957,1702661976698,4.65123264E8,120.247
5958,1702661976698,4.65123616E8,123.72968
5959,1702661976698,4.65123968E8,124.537796
5960,1702661976699,4.65124288E8,124.06345
5961,1702661976699,4.6512464E8,122.83367
5962,1702661976699,4.65124992E8,119.60633
5963,1702661976700,4.65125344E8,124.05563
5964,1702661976700,4.65125696E8,121.25391
5965,1702661976700,4.65126016E8,123.5768
5966,1702661976700,4.65126368E8,127.01804
5967,1702661976701,4.6512672E8,126.25422
5968,1702661976701,4.65127072E8,124.205154
5969,1702661976701,4.65127424E8,127.79925
5970,1702661976703,4.65127744E8,124.75674
5971,1702661976703,4.65128096E8,125.9865
5972,1702661976703,4.65128448E8,126.87805
5973,1702661976703,4.651288E8,124.2589
5974,1702661976703,4.65129152E8,124.20067
5975,1702661976703,4.65129472E8,123.665306
5976,1702661976704,4.65129824E8,125.14874
5977,1702661976704,4.65130176E8,124.918594
5978,1702661976704,4.65130528E8,124.11219
5979,1702661976705,4.6513088E8,127.07964
5980,1702661976705,4.651312E8,126.43061
5981,1702661976705,4.65131552E8,123.764404
5982,1702661976706,4.65131904E8,124.07915
5983,1702661976706,4.65132256E8,122.70263
5984,1702661976706,4.65132608E8,121.56077
5985,1702661976708,4.65132928E8,124.11051
5986,1702661976708,4.6513328E8,126.36004
5987,1702661976708,4.65133632E8,124.187775
5988,1702661976708,4.65133984E8,122.724495
5989,1702661976708,4.65134336E8,123.164085
5990,1702661976708,4.65134656E8,124.50139
5991,1702661976710,4.65135008E8,124.34851
5992,1702661976710,4.6513536E8,126.13325
5993,1702661976710,4.65135712E8,124.961136
5994,1702661976710,4.65136032E8,123.25873
5995,1702661976710,4.65136384E8,122.972015
5996,1702661976711,4.65136736E8,121.97965
5997,1702661976711,4.65137088E8,122.830315
5998,1702661976711,4.6513744E8,120.98732
5999,1702661976712,4.6513776E8,123.394264
6000,1702661976712,4.65138112E8,124.55627
6001,1702661976712,4.65138464E8,122.759186
6002,1702661976714,4.65138816E8,123.27607
6003,1702661976714,4.65139168E8,122.90761
6004,1702661976714,4.65139488E8,124.6733
6005,1702661976714,4.6513984E8,124.688995
6006,1702661976714,4.65140192E8,125.34419
6007,1702661976714,4.65140544E8,123.28224
6008,1702661976715,4.65140896E8,121.73549
6009,1702661976715,4.65141216E8,122.71216
6010,1702661976715,4.65141568E8,118.213585
6011,1702661976717,4.6514192E8,125.06363
6012,1702661976717,4.65142272E8,121.43647
6013,1702661976717,4.65142592E8,119.26416
6014,1702661976717,4.65142944E8,122.31342
6015,1702661976717,4.65143296E8,122.619194
6016,1702661976717,4.65143648E8,121.83966
6017,1702661976718,4.65144E8,122.037895
6018,1702661976718,4.6514432E8,124.249374
6019,1702661976718,4.65144672E8,122.68864
6020,1702661976720,4.65145024E8,124.39105
6021,1702661976720,4.65145376E8,124.53275
6022,1702661976720,4.65145728E8,124.85867
6023,1702661976720,4.65146048E8,123.68714
6024,1702661976720,4.651464E8,123.983376
6025,1702661976721,4.65146752E8,125.07316
6026,1702661976721,4.65147104E8,124.988045
6027,1702661976721,4.65147456E8,122.557594
6028,1702661976722,4.65147776E8,124.266754
6029,1702661976722,4.65148128E8,123.02241
6030,1702661976722,4.6514848E8,125.23834
6031,1702661976724,4.65148832E8,126.1506
6032,1702661976724,4.65149184E8,124.82282
6033,1702661976724,4.65149504E8,125.91877
6034,1702661976725,4.65149856E8,123.00335
6035,1702661976725,4.65150208E8,124.52042
6036,1702661976725,4.6515056E8,125.87788
6037,1702661976727,4.65150912E8,121.66158
6038,1702661976727,4.65151232E8,128.6891
6039,1702661976727,4.65151584E8,123.428955
6040,1702661976727,4.65151936E8,124.74892
6041,1702661976727,4.65152288E8,125.613556
6042,1702661976727,4.6515264E8,124.22754
6043,1702661976728,4.6515296E8,122.822495
6044,1702661976728,4.65153312E8,123.08065
6045,1702661976728,4.65153664E8,125.85604
6046,1702661976729,4.65154016E8,124.54842
6047,1702661976729,4.65154336E8,123.04592
6048,1702661976729,4.65154688E8,125.606834
6049,1702661976731,4.6515504E8,126.418274
6050,1702661976731,4.65155392E8,124.79931
6051,1702661976731,4.65155744E8,125.931625
6052,1702661976731,4.65156064E8,124.30762
6053,1702661976731,4.65156416E8,120.744835
6054,1702661976732,4.65156768E8,121.52159
6055,1702661976732,4.6515712E8,126.82317
6056,1702661976732,4.65157472E8,123.49336
6057,1702661976732,4.65157792E8,124.43026
6058,1702661976734,4.65158144E8,122.58951
6059,1702661976734,4.65158496E8,122.7816
6060,1702661976734,4.65158848E8,125.64773
6061,1702661976734,4.651592E8,121.83966
6062,1702661976734,4.6515952E8,124.0713
6063,1702661976734,4.65159872E8,122.33862
6064,1702661976736,4.65160224E8,123.12151
6065,1702661976736,4.65160576E8,124.03377
6066,1702661976736,4.65160928E8,121.711975
6067,1702661976736,4.65161248E8,121.40007
6068,1702661976736,4.651616E8,122.81914
6069,1702661976737,4.65161952E8,120.595314
6070,1702661976737,4.65162304E8,122.78328
6071,1702661976737,4.65162624E8,123.21951
6072,1702661976738,4.65162976E8,121.76408
6073,1702661976738,4.65163328E8,121.343506
6074,1702661976738,4.6516368E8,125.58949
6075,1702661976740,4.65164032E8,125.271385
6076,1702661976740,4.65164352E8,124.80212
6077,1702661976740,4.65164704E8,124.04946
6078,1702661976740,4.65165056E8,121.271255
6079,1702661976740,4.65165408E8,124.9925
6080,1702661976740,4.6516576E8,121.7103
6081,1702661976741,4.6516608E8,121.16372
6082,1702661976741,4.65166432E8,124.468346
6083,1702661976741,4.65166784E8,124.4762
6084,1702661976742,4.65167136E8,126.56166
6085,1702661976742,4.65167488E8,123.63672
6086,1702661976742,4.65167808E8,125.34701
6087,1702661976742,4.6516816E8,125.91092
6088,1702661976743,4.65168512E8,124.35635
6089,1702661976743,4.65168864E8,124.89676
6090,1702661976743,4.65169216E8,127.25158
6091,1702661976745,4.65169536E8,120.965485
6092,1702661976745,4.65169888E8,121.76853
6093,1702661976745,4.6517024E8,122.98488
6094,1702661976745,4.65170592E8,124.857544
6095,1702661976745,4.65170944E8,125.75187
6096,1702661976745,4.65171264E8,126.39476
6097,1702661976746,4.65171616E8,123.85737
6098,1702661976746,4.65171968E8,123.5141
6099,1702661976746,4.6517232E8,122.35768
6100,1702661976747,4.65172672E8,125.613556
6101,1702661976747,4.65172992E8,122.85383
6102,1702661976747,4.65173344E8,122.76704
6103,1702661976749,4.65173696E8,124.67443
6104,1702661976749,4.65174048E8,122.44615
6105,1702661976749,4.65174368E8,124.34402
6106,1702661976749,4.6517472E8,122.08551
6107,1702661976749,4.65175072E8,123.95033
6108,1702661976749,4.65175424E8,124.85251
6109,1702661976751,4.65175776E8,122.84601
6110,1702661976751,4.65176096E8,122.760864
6111,1702661976751,4.65176448E8,123.76608
6112,1702661976751,4.651768E8,122.469666
6113,1702661976752,4.65177152E8,122.838165
6114,1702661976752,4.65177504E8,123.694984
6115,1702661976752,4.65177824E8,121.22981
6116,1702661976753,4.65178176E8,119.88187
6117,1702661976753,4.65178528E8,121.466125
6118,1702661976753,4.6517888E8,122.882416
6119,1702661976754,4.65179232E8,124.1329
6120,1702661976754,4.65179552E8,123.29794
6121,1702661976754,4.65179904E8,124.20067
6122,1702661976756,4.65180256E8,120.52757
6123,1702661976756,4.65180608E8,121.71814
6124,1702661976756,4.65180928E8,122.293274
6125,1702661976756,4.6518128E8,122.11351
6126,1702661976756,4.65181632E8,124.090324
6127,1702661976757,4.65181984E8,124.93148
6128,1702661976757,4.65182336E8,124.328354
6129,1702661976757,4.65182656E8,123.171936
6130,1702661976759,4.65183008E8,123.44297
6131,1702661976759,4.6518336E8,124.74555
6132,1702661976759,4.65183712E8,124.41011
6133,1702661976759,4.65184064E8,122.01606
6134,1702661976759,4.65184384E8,122.74969
6135,1702661976759,4.65184736E8,121.02373
6136,1702661976760,4.65185088E8,122.46353
6137,1702661976760,4.6518544E8,124.857544
6138,1702661976760,4.65185792E8,125.09667
6139,1702661976761,4.65186112E8,125.65613
6140,1702661976761,4.65186464E8,122.84937
6141,1702661976761,4.65186816E8,126.06548
6142,1702661976761,4.65187168E8,123.63672
6143,1702661976762,4.6518752E8,125.31732
6144,1702661976762,4.6518784E8,126.09517
6145,1702661976762,4.65188192E8,125.472984
6146,1702661976764,4.65188544E8,126.15676
6147,1702661976764,4.65188896E8,123.81147
6148,1702661976764,4.65189248E8,124.044426
6149,1702661976764,4.65189568E8,125.35986
6150,1702661976764,4.6518992E8,123.8949
6151,1702661976764,4.65190272E8,124.23371
6152,1702661976766,4.65190624E8,124.16426
6153,1702661976766,4.65190976E8,126.02459
6154,1702661976766,4.65191296E8,127.51422
6155,1702661976766,4.65191648E8,122.45568
6156,1702661976766,4.65192E8,124.10938
6157,1702661976766,4.65192352E8,123.85401
6158,1702661976768,4.65192672E8,124.43811
6159,1702661976768,4.65193024E8,125.17733
6160,1702661976768,4.65193376E8,123.8949
6161,1702661976768,4.65193728E8,123.01624
6162,1702661976768,4.6519408E8,125.0446
6163,1702661976768,4.651944E8,123.84451
6164,1702661976771,4.65194752E8,126.12204
6165,1702661976771,4.65195104E8,123.60371
6166,1702661976771,4.65195456E8,124.537796
6167,1702661976771,4.65195808E8,121.652054
6168,1702661976771,4.65196128E8,121.96063
6169,1702661976771,4.6519648E8,122.531265
6170,1702661976771,4.65196832E8,120.666435
6171,1702661976772,4.65197184E8,120.8899
6172,1702661976772,4.65197536E8,122.29159
6173,1702661976772,4.65197856E8,122.21936
6174,1702661976773,4.65198208E8,124.78978
6175,1702661976773,4.6519856E8,123.12319
6176,1702661976773,4.65198912E8,125.676285
6177,1702661976774,4.65199264E8,122.57833
6178,1702661976774,4.65199584E8,120.1574
6179,1702661976775,4.65199936E8,121.3575
6180,1702661976775,4.65200288E8,123.72464
6181,1702661976775,4.6520064E8,120.16692
6182,1702661976777,4.6520096E8,122.724495
6183,1702661976777,4.65201312E8,121.38886
6184,1702661976777,4.65201664E8,120.39989
6185,1702661976777,4.65202016E8,121.29309
6186,1702661976777,4.65202368E8,122.78328
6187,1702661976777,4.65202688E8,121.0047
6188,1702661976779,4.6520304E8,121.01923
6189,1702661976779,4.65203392E8,123.1344
6190,1702661976779,4.65203744E8,124.11723
6191,1702661976779,4.65204096E8,123.799126
6192,1702661976779,4.65204416E8,123.13608
6193,1702661976779,4.65204768E8,120.647415
6194,1702661976780,4.6520512E8,124.19898
6195,1702661976780,4.65205472E8,122.99386
6196,1702661976780,4.65205824E8,122.99554
6197,1702661976782,4.65206144E8,126.115875
6198,1702661976782,4.65206496E8,122.6836
6199,1702661976782,4.65206848E8,126.33148
6200,1702661976782,4.652072E8,122.75809
6201,1702661976782,4.65207552E8,127.062294
6202,1702661976782,4.65207872E8,123.77058
6203,1702661976783,4.65208224E8,127.15358
6204,1702661976783,4.65208576E8,124.0181
6205,1702661976783,4.65208928E8,124.926445
6206,1702661976785,4.6520928E8,126.31413
6207,1702661976785,4.652096E8,121.8727
6208,1702661976785,4.65209952E8,124.328354
6209,1702661976785,4.65210304E8,126.13603
6210,1702661976785,4.65210656E8,125.68578
6211,1702661976785,4.65211008E8,123.762726
6212,1702661976787,4.65211328E8,125.55028
6213,1702661976787,4.6521168E8,123.48554
6214,1702661976787,4.65212032E8,123.588005
6215,1702661976787,4.65212384E8,124.98468
6216,1702661976787,4.65212704E8,123.4256
6217,1702661976789,4.65213056E8,125.386765
6218,1702661976789,4.65213408E8,123.860176
6219,1702661976789,4.6521376E8,123.31361
6220,1702661976789,4.65214112E8,124.50475
6221,1702661976789,4.65214432E8,126.39476
6222,1702661976789,4.65214784E8,122.77207
6223,1702661976790,4.65215136E8,124.106026
6224,1702661976790,4.65215488E8,123.73921
6225,1702661976790,4.6521584E8,124.7786
6226,1702661976791,4.6521616E8,126.30797
6227,1702661976791,4.65216512E8,123.271034
6228,1702661976791,4.65216864E8,121.34965
6229,1702661976791,4.65217216E8,122.05695
6230,1702661976792,4.65217568E8,124.4885
6231,1702661976792,4.65217888E8,121.438156
6232,1702661976792,4.6521824E8,125.44333
6233,1702661976793,4.65218592E8,123.939125
6234,1702661976793,4.65218944E8,124.220825
6235,1702661976793,4.65219296E8,124.23539
6236,1702661976795,4.65219616E8,120.403244
6237,1702661976795,4.65219968E8,119.68363
6238,1702661976795,4.6522032E8,122.381195
6239,1702661976795,4.65220672E8,121.262856
6240,1702661976795,4.65220992E8,122.14655
6241,1702661976795,4.65221344E8,122.820816
6242,1702661976796,4.65221696E8,123.21279
6243,1702661976796,4.65222048E8,124.460495
6244,1702661976796,4.652224E8,121.70583
6245,1702661976797,4.6522272E8,122.93281
6246,1702661976797,4.65223072E8,123.48554
6247,1702661976797,4.65223424E8,122.09
6248,1702661976798,4.65223776E8,126.81532
6249,1702661976798,4.65224128E8,123.171936
6250,1702661976798,4.65224448E8,125.410286
6251,1702661976800,4.652248E8,127.7382
6252,1702661976800,4.65225152E8,126.600845
6253,1702661976800,4.65225504E8,124.57697
6254,1702661976800,4.65225856E8,122.40526
6255,1702661976800,4.65226176E8,124.74387
6256,1702661976801,4.65226528E8,124.13907
6257,1702661976801,4.6522688E8,124.26843
6258,1702661976801,4.65227232E8,124.58034
6259,1702661976801,4.65227584E8,126.002205
6260,1702661976803,4.65227904E8,123.87306
6261,1702661976803,4.65228256E8,125.97084
6262,1702661976803,4.65228608E8,123.192635
6263,1702661976803,4.6522896E8,124.0433
6264,1702661976803,4.65229312E8,123.86803
6265,1702661976803,4.65229632E8,125.139244
6266,1702661976805,4.65229984E8,124.706345
6267,1702661976805,4.65230336E8,129.34317
6268,1702661976805,4.65230688E8,125.29044
6269,1702661976805,4.65231008E8,122.900894
6270,1702661976805,4.6523136E8,123.10584
6271,1702661976806,4.65231712E8,123.90779
6272,1702661976806,4.65232064E8,124.79931
6273,1702661976806,4.65232416E8,125.244514
6274,1702661976807,4.65232736E8,124.953316
6275,1702661976807,4.65233088E8,123.82881
6276,1702661976807,4.6523344E8,127.025894
6277,1702661976809,4.65233792E8,124.028725
6278,1702661976809,4.65234144E8,123.55609
6279,1702661976809,4.65234464E8,125.01769
6280,1702661976809,4.65234816E8,122.723366
6281,1702661976809,4.65235168E8,123.13721
6282,1702661976809,4.6523552E8,122.92328
6283,1702661976811,4.65235872E8,124.88723
6284,1702661976811,4.65236192E8,124.29027
6285,1702661976811,4.65236544E8,120.95428
6286,1702661976811,4.65236896E8,123.51688
6287,1702661976812,4.65237248E8,120.73869
6288,1702661976812,4.652376E8,124.0965
6289,1702661976812,4.6523792E8,122.565445
6290,1702661976813,4.65238272E8,120.88205
6291,1702661976813,4.65238624E8,119.89588
6292,1702661976813,4.65238976E8,121.15309
6293,1702661976815,4.65239296E8,122.83648
6294,1702661976815,4.65239648E8,121.39222
6295,1702661976815,4.6524E8,122.8348
6296,1702661976815,4.65240352E8,122.49767
6297,1702661976815,4.65240704E8,120.612686
6298,1702661976815,4.65241024E8,120.74038
6299,1702661976817,4.65241376E8,121.69798
6300,1702661976817,4.65241728E8,122.73903
6301,1702661976817,4.6524208E8,123.534256
6302,1702661976817,4.65242432E8,121.3939
6303,1702661976817,4.65242752E8,123.74089
6304,1702661976817,4.65243104E8,123.75155
6305,1702661976818,4.65243456E8,124.54225
6306,1702661976818,4.65243808E8,123.332664
6307,1702661976818,4.6524416E8,123.67761
6308,1702661976820,4.6524448E8,126.72349
6309,1702661976820,4.65244832E8,125.81515
6310,1702661976820,4.65245184E8,123.23689
6311,1702661976820,4.65245536E8,122.13086
6312,1702661976820,4.65245888E8,120.8283
6313,1702661976820,4.65246208E8,123.84619
6314,1702661976820,4.6524656E8,124.97234
6315,1702661976821,4.65246912E8,126.84501
6316,1702661976821,4.65247264E8,126.769424
6317,1702661976821,4.65247616E8,127.47052
6318,1702661976822,4.65247936E8,123.95033
6319,1702661976822,4.65248288E8,124.12337
6320,1702661976822,4.6524864E8,124.02259
6321,1702661976825,4.65248992E8,125.446106
6322,1702661976825,4.65249312E8,126.17692
6323,1702661976825,4.65249664E8,126.77556
6324,1702661976825,4.65250016E8,126.654594
6325,1702661976825,4.65250368E8,124.59435
6326,1702661976825,4.6525072E8,125.80061
6327,1702661976826,4.6525104E8,125.48755
6328,1702661976826,4.65251392E8,123.07897
6329,1702661976826,4.65251744E8,123.84787
6330,1702661976827,4.65252096E8,124.336174
6331,1702661976827,4.65252448E8,125.29381
6332,1702661976827,4.65252768E8,127.29693
6333,1702661976829,4.6525312E8,126.76157
6334,1702661976829,4.65253472E8,124.211296
6335,1702661976829,4.65253824E8,122.268074
6336,1702661976829,4.65254176E8,126.49835
6337,1702661976829,4.65254496E8,126.39925
6338,1702661976831,4.65254848E8,127.17709
6339,1702661976831,4.652552E8,124.48233
6340,1702661976831,4.65255552E8,122.63993
6341,1702661976831,4.65255904E8,124.43979
6342,1702661976831,4.65256224E8,125.076515
6343,1702661976831,4.65256576E8,125.74851
6344,1702661976832,4.65256928E8,122.22047
6345,1702661976832,4.6525728E8,121.68229
6346,1702661976832,4.652576E8,121.96399
6347,1702661976833,4.65257952E8,122.09782
6348,1702661976833,4.65258304E8,121.37316
6349,1702661976833,4.65258656E8,122.759186
6350,1702661976835,4.65259008E8,121.070755
6351,1702661976835,4.65259328E8,121.66494
6352,1702661976835,4.6525968E8,122.918236
6353,1702661976835,4.65260032E8,122.53408
6354,1702661976835,4.65260384E8,120.03475
6355,1702661976835,4.65260736E8,122.07598
6356,1702661976837,4.65261056E8,122.68247
6357,1702661976837,4.65261408E8,123.15959
6358,1702661976837,4.6526176E8,124.32331
6359,1702661976837,4.65262112E8,123.32033
6360,1702661976837,4.65262464E8,124.32163
6361,1702661976837,4.65262784E8,121.96063
6362,1702661976838,4.65263136E8,125.4702
6363,1702661976838,4.65263488E8,121.90575
6364,1702661976838,4.6526384E8,123.05377
6365,1702661976839,4.65264192E8,123.799126
6366,1702661976839,4.65264512E8,123.22736
6367,1702661976839,4.65264864E8,123.07897
6368,1702661976841,4.65265216E8,122.51841
6369,1702661976841,4.65265568E8,124.470024
6370,1702661976841,4.6526592E8,121.79208
6371,1702661976841,4.6526624E8,123.63672
6372,1702661976841,4.65266592E8,125.419785
6373,1702661976842,4.65266944E8,124.416275
6374,1702661976842,4.65267296E8,125.323456
6375,1702661976842,4.65267648E8,125.97533
6376,1702661976843,4.65267968E8,126.690445
6377,1702661976843,4.6526832E8,126.22899
6378,1702661976843,4.65268672E8,124.06177
6379,1702661976845,4.65269024E8,126.48437
6380,1702661976845,4.65269344E8,124.01306
6381,1702661976845,4.65269696E8,125.81964
6382,1702661976845,4.65270048E8,124.69514
6383,1702661976845,4.652704E8,125.50493
6384,1702661976845,4.65270752E8,125.92491
6385,1702661976847,4.65271072E8,124.03209
6386,1702661976847,4.65271424E8,124.3121
6387,1702661976847,4.65271776E8,122.8068
6388,1702661976847,4.65272128E8,124.028725
6389,1702661976847,4.6527248E8,126.955315
6390,1702661976847,4.652728E8,125.44165
6391,1702661976848,4.65273152E8,124.485695
6392,1702661976848,4.65273504E8,123.40489
6393,1702661976848,4.65273856E8,124.17043
6394,1702661976850,4.65274208E8,126.2766
6395,1702661976850,4.65274528E8,122.636566
6396,1702661976850,4.6527488E8,126.33316
6397,1702661976850,4.65275232E8,123.46032
6398,1702661976850,4.65275584E8,124.696815
6399,1702661976850,4.65275904E8,122.88687
6400,1702661976852,4.65276256E8,123.07897
6401,1702661976852,4.65276608E8,125.18514
6402,1702661976852,4.6527696E8,125.597305
6403,1702661976852,4.65277312E8,124.318825
6404,1702661976852,4.65277632E8,122.85551
6405,1702661976852,4.65277984E8,119.86116
6406,1702661976854,4.65278336E8,121.44261
6407,1702661976854,4.65278688E8,121.711975
6408,1702661976854,4.6527904E8,121.74166
6409,1702661976854,4.6527936E8,124.318825
6410,1702661976854,4.65279712E8,125.585
6411,1702661976856,4.65280064E8,122.09335
6412,1702661976856,4.65280416E8,122.01102
6413,1702661976856,4.65280768E8,121.89958
6414,1702661976856,4.65281088E8,120.39821
6415,1702661976856,4.6528144E8,121.99087
6416,1702661976856,4.65281792E8,123.99568
6417,1702661976858,4.65282144E8,123.34833
6418,1702661976858,4.65282496E8,121.871025
6419,1702661976858,4.65282816E8,125.24171
6420,1702661976858,4.65283168E8,123.69667
6421,1702661976858,4.6528352E8,124.44929
6422,1702661976858,4.65283872E8,125.64156
6423,1702661976860,4.65284224E8,127.19948
6424,1702661976860,4.65284544E8,126.10133
6425,1702661976860,4.65284896E8,124.715324
6426,1702661976860,4.65285248E8,124.17715
6427,1702661976860,4.652856E8,122.34366
6428,1702661976860,4.65285952E8,122.57048
6429,1702661976861,4.65286272E8,125.843155
6430,1702661976861,4.65286624E8,125.684105
6431,1702661976861,4.65286976E8,124.92363
6432,1702661976863,4.65287328E8,126.47315
6433,1702661976863,4.65287648E8,125.271385
6434,1702661976863,4.65288E8,126.02459
6435,1702661976863,4.65288352E8,125.07147
6436,1702661976863,4.65288704E8,122.41592
6437,1702661976863,4.65289056E8,124.72482
6438,1702661976865,4.65289376E8,121.589355
6439,1702661976865,4.65289728E8,124.150276
6440,1702661976865,4.6529008E8,125.73452
6441,1702661976865,4.65290432E8,125.27307
6442,1702661976865,4.65290784E8,127.024765
6443,1702661976866,4.65291104E8,125.014915
6444,1702661976866,4.65291456E8,125.69195
6445,1702661976866,4.65291808E8,127.448135
6446,1702661976868,4.6529216E8,124.3205
6447,1702661976868,4.65292512E8,125.36435
