Time,Channel A
(ms),(V)

-65.23871775,3.26853200
-65.22871775,3.27219500
-65.21871775,3.29477800
-65.20871775,3.29905100
-65.19871775,3.27585700
-65.18871775,3.28455400
-65.17871775,3.29477800
-65.16871775,3.27662000
-65.15871775,3.27509400
-65.14871775,3.27143200
-65.13871775,3.27219500
-65.12871775,3.26349700
-65.11871775,3.27662000
-65.10871775,3.27951900
-65.09871775,3.29477800
-65.08871775,3.28379200
-65.07871775,3.28745400
-65.06871775,3.27951900
-65.05871775,3.27875600
-65.04871775,3.29767800
-65.03871775,3.29248900
-65.02871775,3.29477800
-65.01871775,3.26563300
-65.00871775,3.28089200
-64.99871775,3.29035300
-64.98871775,3.27372100
-64.97871775,3.26349700
-64.96871775,3.29615200
-64.95871775,3.27219500
-64.94871775,3.28959000
-64.93871775,3.28669100
-64.92871775,3.30271300
-64.91871775,3.28379200
-64.90871775,3.27082100
-64.89871775,3.28165500
-64.88871775,3.27662000
-64.87871775,3.27082100
-64.86871775,3.28592800
-64.85871775,3.26059700
-64.84871776,3.27219500
-64.83871776,3.27433100
-64.82871776,3.27799300
-64.81871776,3.28165500
-64.80871776,3.28241800
-64.79871776,3.27143200
-64.78871776,3.27219500
-64.77871776,3.29187900
-64.76871776,3.25846100
-64.75871776,3.28669100
-64.74871776,3.29691500
-64.73871776,3.28531800
-64.72871776,3.28745400
-64.71871776,3.31064800
-64.70871776,3.29615200
-64.69871776,3.29767800
-64.68871776,3.29111600
-64.67871776,3.27662000
-64.66871776,3.26715900
-64.65871776,3.28882700
-64.64871776,3.19162600
-64.63871776,3.27723000
-64.62871776,3.28745400
-64.61871776,3.30057700
-64.60871776,3.29477800
-64.59871776,3.28821700
-64.58871776,3.31141100
-64.57871776,3.26059700
-64.56871776,3.27951900
-64.55871776,3.28012900
-64.54871776,3.29767800
-64.53871776,3.27143200
-64.52871776,3.27662000
-64.51871776,3.28669100
-64.50871776,3.29477800
-64.49871776,3.29691500
-64.48871776,3.27799300
-64.47871776,3.30484900
-64.46871776,3.28592800
-64.45871777,3.29615200
-64.44871777,3.28379200
-64.43871777,3.31583600
-64.42871777,3.29401500
-64.41871777,3.29767800
-64.40871777,3.29767800
-64.39871777,3.26715900
-64.38871777,3.29828800
-64.37871777,3.28241800
-64.36871777,3.27662000
-64.35871777,3.29035300
-64.34871777,3.30851100
-64.33871777,3.27433100
-64.32871777,3.28089200
-64.31871777,3.28302900
-64.30871777,3.28012900
-64.29871777,3.29035300
-64.28871777,3.28379200
-64.27871777,3.29111600
-64.26871777,3.26715900
-64.25871777,3.28165500
-64.24871777,3.28745400
-64.23871777,3.31934600
-64.22871777,3.28241800
-64.21871777,3.28745400
-64.20871777,3.30927500
-64.19871777,3.28012900
-64.18871777,3.30408600
-64.17871777,3.28012900
-64.16871777,3.30271300
-64.15871777,3.30698600
-64.14871777,3.29248900
-64.13871777,3.25983500
-64.12871777,3.27295800
-64.11871777,3.26715900
-64.10871777,3.28241800
-64.09871777,3.27372100
-64.08871777,3.30271300
-64.07871777,3.29401500
-64.06871777,3.28882700
-64.05871778,3.29187900
-64.04871778,3.28089200
-64.03871778,3.28882700
-64.02871778,3.28302900
-64.01871778,3.27005800
-64.00871778,3.29035300
-63.99871778,3.27372100
-63.98871778,3.28089200
-63.97871778,3.26853200
-63.96871778,3.29767800
-63.95871778,3.28745400
-63.94871778,3.30195000
-63.93871778,3.26563300
-63.92871778,3.29401500
-63.91871778,3.29767800
-63.90871778,3.28455400
-63.89871778,3.28455400
-63.88871778,3.27082100
-63.87871778,3.30057700
-63.86871778,3.28745400
-63.85871778,3.29981400
-63.84871778,3.31583600
-63.83871778,3.28669100
-63.82871778,3.27585700
-63.81871778,3.28089200
-63.80871778,3.26792200
-63.79871778,3.30927500
-63.78871778,3.29767800
-63.77871778,3.28455400
-63.76871778,3.27433100
-63.75871778,3.27509400
-63.74871778,3.28592800
-63.73871778,3.28379200
-63.72871778,3.28821700
-63.71871778,3.29767800
-63.70871778,3.28302900
-63.69871778,3.30271300
-63.68871778,3.28241800
-63.67871778,3.28165500
-63.66871779,3.28012900
-63.65871779,3.29981400
-63.64871779,3.27723000
-63.63871779,3.30057700
-63.62871779,3.29828800
-63.61871779,3.29828800
-63.60871779,3.29325200
-63.59871779,3.28592800
-63.58871779,3.27219500
-63.57871779,3.28455400
-63.56871779,3.27005800
-63.55871779,3.28882700
-63.54871779,3.27951900
-63.53871779,3.30851100
-63.52871779,3.25617200
-63.51871779,3.27509400
-63.50871779,3.29248900
-63.49871779,3.29111600
-63.48871779,3.29981400
-63.47871779,3.28241800
-63.46871779,3.29401500
-63.45871779,3.27219500
-63.44871779,3.30637500
-63.43871779,3.28592800
-63.42871779,3.28745400
-63.41871779,3.29981400
-63.40871779,3.27005800
-63.39871779,3.27005800
-63.38871779,3.30637500
-63.37871779,3.29691500
-63.36871779,3.28379200
-63.35871779,3.30408600
-63.34871779,3.28669100
-63.33871779,3.31507300
-63.32871779,3.26792200
-63.31871779,3.30057700
-63.30871779,3.30195000
-63.29871779,3.29401500
-63.28871779,3.29187900
-63.27871779,3.28745400
-63.26871780,3.28669100
-63.25871780,3.30637500
-63.24871780,3.28089200
-63.23871780,3.29248900
-63.22871780,3.28379200
-63.21871780,3.29615200
-63.20871780,3.28241800
-63.19871780,3.30988500
-63.18871780,3.29538900
-63.17871780,3.29401500
-63.16871780,3.30927500
-63.15871780,3.29325200
-63.14871780,3.27295800
-63.13871780,3.29401500
-63.12871780,3.29111600
-63.11871780,3.27509400
-63.10871780,3.25617200
-63.09871780,3.25556200
-63.08871780,3.27662000
-63.07871780,3.27509400
-63.06871780,3.30057700
-63.05871780,3.27951900
