=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.09.23 17:29:58 =~=~=~=~=~=~=~=~=~=~=~=
13342157,-1429,-4022
13342269,-1069,-3988
13342329,-3049,-3964
13342441,371,-3931
13342500,371,-3877
13342612,4871,-3796
13342672,6311,-3679
13342784,5591,-3559
13342844,3071,-3460
13342956,-2869,-3416
13343016,-709,-3395
13343128,3071,-3338
13343188,1451,-3268
13343300,3251,-3198
13343464,1091,-3131
13343576,2891,-3067
13343636,5771,-2975
13343747,7391,-2855
13343807,8471,-2720
13343919,9911,-2572
13343979,4331,-2451
13344091,1271,-2385
13344151,-1429,-2356
13344263,4151,-2310
13344323,11,-2255
13344435,-889,-2232
13344495,3251,-2190
13344607,6851,-2099
13344667,10091,-1967
13344779,6851,-1837
13344839,3971,-1746
13344951,371,-1697
13345011,1451,-1665
13345122,6311,-1596
13345182,7931,-1487
13345294,4511,-1391
13345354,4151,-1319
13345466,3071,-1257
13345526,2351,-1208
13345638,2711,-1161
13345698,1811,-1118
13345810,3251,-1073
13345870,-2149,-1053
13345982,4511,-1025
13346042,11,-984
13346154,3251,-951
13346213,2711,-902
13346325,3611,-851
13346385,911,-812
13346497,3791,-773
13346557,-2509,-755
13346669,1451,-752
13403694,14411,-644
13403760,16391,-443
13403820,9551,-276
13403932,4331,-186
13403991,7751,-108
13404103,9911,3
13404163,5231,97
13404274,7391,175
13404334,3431,240
13404446,3071,278
13404506,-1609,283
13404617,5411,304
13404677,1991,346
13404789,-3589,332
13404849,-1249,297
13404961,5411,320
13405020,3971,374
13405132,6311,434
13405192,5231,500
13405304,4871,557
13405363,3611,603
13405475,8111,669
13405535,1811,722
13405647,2891,743
13405810,9551,811
13405922,4511,889
13405982,4151,932
13406094,1451,955
13406153,4691,982
13406265,2891,1017
13406325,5591,1057
13406437,9191,1136
13406497,1811,1190
13406608,-709,1182
13406668,2531,1179
13406780,1991,1193
13406840,2531,1206
13406952,11171,1276
13407011,17651,1440
13407123,16931,1638
13407183,16211,1825
13407295,14591,1994
13407355,15671,2158
13407467,19451,2351
13407526,13871,2529
13407638,10091,2647
13407698,10991,2746
13407810,16571,2884
13407870,14051,3039
13407981,12791,3169
13408041,18911,3327
13408153,14591,3495
13408213,14231,3631
13408325,14951,3768
13408385,17831,3926
13408497,21431,4122
13408557,14411,4294
13408668,12431,4408
13408780,6491,4471
13408840,9371,4514
13408952,5231,4549
13409012,6851,4568
13409124,6491,4594
13409183,16751,4682
13409295,18191,4841
13409355,12431,4972
13409467,12971,5069
13409527,13331,5170
13409638,12611,5267
13409698,9911,5342
13409810,6311,5376
13409870,7391,5395
13409982,9911,5435
13410041,6131,5468
13410153,2711,5455
